"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Sodankylä Tähtelä","2023","3","7","00:00","33.3"
"Sodankylä Tähtelä","2023","3","8","00:00","250.6"
"Sodankylä Tähtelä","2023","3","9","00:00","16.3"
"Sodankylä Tähtelä","2023","3","10","00:00","36.2"
"Sodankylä Tähtelä","2023","3","11","00:00","15.4"
"Sodankylä Tähtelä","2023","3","12","00:00","81.5"
"Sodankylä Tähtelä","2023","3","13","00:00","272.7"
"Sodankylä Tähtelä","2023","3","14","00:00","0.5"
"Sodankylä Tähtelä","2023","3","15","00:00","2.6"
"Sodankylä Tähtelä","2023","3","16","00:00","250.8"
"Sodankylä Tähtelä","2023","3","17","00:00","314.8"
"Sodankylä Tähtelä","2023","3","18","00:00","0.6"
"Sodankylä Tähtelä","2023","3","19","00:00","232.3"
"Sodankylä Tähtelä","2023","3","20","00:00","79"
"Sodankylä Tähtelä","2023","3","21","00:00","69.9"
"Sodankylä Tähtelä","2023","3","22","00:00","351.3"
"Sodankylä Tähtelä","2023","3","23","00:00","366.5"
"Sodankylä Tähtelä","2023","3","24","00:00","302.8"
"Sodankylä Tähtelä","2023","3","25","00:00","215.7"
"Sodankylä Tähtelä","2023","3","26","00:00","374.5"
"Sodankylä Tähtelä","2023","3","27","00:00","325.8"
"Sodankylä Tähtelä","2023","3","28","00:00","379.8"
"Sodankylä Tähtelä","2023","3","29","00:00","1.2"
"Sodankylä Tähtelä","2023","3","30","00:00","22.6"
"Sodankylä Tähtelä","2023","3","31","00:00","83.4"
"Sodankylä Tähtelä","2023","4","1","00:00","185.3"
"Sodankylä Tähtelä","2023","4","2","00:00","348.7"
"Sodankylä Tähtelä","2023","4","3","00:00","315"
"Sodankylä Tähtelä","2023","4","4","00:00","347.7"
"Sodankylä Tähtelä","2023","4","5","00:00","58.1"
"Sodankylä Tähtelä","2023","4","6","00:00","330.4"
"Sodankylä Tähtelä","2023","4","7","00:00","282.7"
"Sodankylä Tähtelä","2023","4","8","00:00","340"
"Sodankylä Tähtelä","2023","4","9","00:00","116.4"
"Sodankylä Tähtelä","2023","4","10","00:00","347.6"
"Sodankylä Tähtelä","2023","4","11","00:00","362.4"
"Sodankylä Tähtelä","2023","4","12","00:00","410.2"
"Sodankylä Tähtelä","2023","4","13","00:00","442.2"
"Sodankylä Tähtelä","2023","4","14","00:00","468.4"
"Sodankylä Tähtelä","2023","4","15","00:00","471.4"
"Sodankylä Tähtelä","2023","4","16","00:00","416.7"
"Sodankylä Tähtelä","2023","4","17","00:00","256.5"
"Sodankylä Tähtelä","2023","4","18","00:00","180.8"
"Sodankylä Tähtelä","2023","4","19","00:00","35.3"
"Sodankylä Tähtelä","2023","4","20","00:00","179.3"
"Sodankylä Tähtelä","2023","4","21","00:00","196.8"
"Sodankylä Tähtelä","2023","4","22","00:00","215.4"
"Sodankylä Tähtelä","2023","4","23","00:00","304"
"Sodankylä Tähtelä","2023","4","24","00:00","306.9"
"Sodankylä Tähtelä","2023","4","25","00:00","246.3"
"Sodankylä Tähtelä","2023","4","26","00:00","88.5"
"Sodankylä Tähtelä","2023","4","27","00:00","331.7"
"Sodankylä Tähtelä","2023","4","28","00:00","57.9"
"Sodankylä Tähtelä","2023","4","29","00:00","0.6"
"Sodankylä Tähtelä","2023","4","30","00:00","35.9"
"Sodankylä Tähtelä","2023","5","1","00:00","148.6"
"Sodankylä Tähtelä","2023","5","2","00:00","155"
"Sodankylä Tähtelä","2023","5","3","00:00","254.6"
"Sodankylä Tähtelä","2023","5","4","00:00","41.9"
"Sodankylä Tähtelä","2023","5","5","00:00","79.6"
"Sodankylä Tähtelä","2023","5","6","00:00","336.6"
"Sodankylä Tähtelä","2023","5","7","00:00","351.4"
"Sodankylä Tähtelä","2023","5","8","00:00","132.5"
"Sodankylä Tähtelä","2023","5","9","00:00","201.9"
"Sodankylä Tähtelä","2023","5","10","00:00","54.2"
"Sodankylä Tähtelä","2023","5","11","00:00","145.7"
"Sodankylä Tähtelä","2023","5","12","00:00","383.9"
"Sodankylä Tähtelä","2023","5","13","00:00","463.3"
"Sodankylä Tähtelä","2023","5","14","00:00","279.3"
"Sodankylä Tähtelä","2023","5","15","00:00","366.2"
"Sodankylä Tähtelä","2023","5","16","00:00","280.4"
"Sodankylä Tähtelä","2023","5","17","00:00","0"
"Sodankylä Tähtelä","2023","5","18","00:00","4.1"
"Sodankylä Tähtelä","2023","5","19","00:00","424.9"
"Sodankylä Tähtelä","2023","5","20","00:00","183.5"
"Sodankylä Tähtelä","2023","5","21","00:00","479.5"
"Sodankylä Tähtelä","2023","5","22","00:00","423.6"
"Sodankylä Tähtelä","2023","5","23","00:00","145.1"
"Sodankylä Tähtelä","2023","5","24","00:00","70"
"Sodankylä Tähtelä","2023","5","25","00:00","185.1"
"Sodankylä Tähtelä","2023","5","26","00:00","274.2"
"Sodankylä Tähtelä","2023","5","27","00:00","321.4"
"Sodankylä Tähtelä","2023","5","28","00:00","23.9"
"Sodankylä Tähtelä","2023","5","29","00:00","224.4"
"Sodankylä Tähtelä","2023","5","30","00:00","256.2"
"Sodankylä Tähtelä","2023","5","31","00:00","58.9"
"Sodankylä Tähtelä","2023","6","1","00:00","130.5"
"Sodankylä Tähtelä","2023","6","2","00:00","26.8"
"Sodankylä Tähtelä","2023","6","3","00:00","63.6"
"Sodankylä Tähtelä","2023","6","4","00:00","57.7"
"Sodankylä Tähtelä","2023","6","5","00:00","165.6"
"Sodankylä Tähtelä","2023","6","6","00:00","132"
"Sodankylä Tähtelä","2023","6","7","00:00","25.7"
"Sodankylä Tähtelä","2023","6","8","00:00","57.1"
"Sodankylä Tähtelä","2023","6","9","00:00","188.8"
"Sodankylä Tähtelä","2023","6","10","00:00","464.6"
"Sodankylä Tähtelä","2023","6","11","00:00","370.7"
"Sodankylä Tähtelä","2023","6","12","00:00","-"
"-","2023","6","13","00:00","-"
"-","2023","6","14","00:00","-"
"Sodankylä Tähtelä","2023","6","15","00:00","467.9"
"Sodankylä Tähtelä","2023","6","16","00:00","520.9"
"Sodankylä Tähtelä","2023","6","17","00:00","-"
"-","2023","6","18","00:00","-"
"-","2023","6","19","00:00","-"
"Sodankylä Tähtelä","2023","6","20","00:00","164.7"
