Direct solar radiation mean [W/m2],Date,monthly_mean
3.8,2010-02-07,56.443999999999996
,2010-02-08,56.443999999999996
,2010-02-09,56.443999999999996
,2010-02-10,56.443999999999996
25.7,2010-02-11,56.443999999999996
62.1,2010-02-12,56.443999999999996
2.0,2010-02-13,56.443999999999996
30.4,2010-02-14,56.443999999999996
104.8,2010-02-15,56.443999999999996
141.2,2010-02-16,56.443999999999996
103.4,2010-02-17,56.443999999999996
133.0,2010-02-18,56.443999999999996
83.0,2010-02-19,56.443999999999996
93.5,2010-02-20,56.443999999999996
173.1,2010-02-21,56.443999999999996
6.5,2010-02-22,56.443999999999996
109.9,2010-02-23,56.443999999999996
2.6,2010-02-24,56.443999999999996
139.9,2010-02-25,56.443999999999996
168.0,2010-02-26,56.443999999999996
2.7,2010-02-27,56.443999999999996
6.2,2010-02-28,56.443999999999996
2.6,2010-03-01,143.69032258064516
1.2,2010-03-02,143.69032258064516
13.4,2010-03-03,143.69032258064516
187.3,2010-03-04,143.69032258064516
6.7,2010-03-05,143.69032258064516
264.4,2010-03-06,143.69032258064516
3.0,2010-03-07,143.69032258064516
80.7,2010-03-08,143.69032258064516
254.4,2010-03-09,143.69032258064516
272.0,2010-03-10,143.69032258064516
93.2,2010-03-11,143.69032258064516
223.9,2010-03-12,143.69032258064516
42.0,2010-03-13,143.69032258064516
109.8,2010-03-14,143.69032258064516
259.4,2010-03-15,143.69032258064516
329.4,2010-03-16,143.69032258064516
292.2,2010-03-17,143.69032258064516
258.2,2010-03-18,143.69032258064516
252.1,2010-03-19,143.69032258064516
2.5,2010-03-20,143.69032258064516
335.7,2010-03-21,143.69032258064516
251.0,2010-03-22,143.69032258064516
187.3,2010-03-23,143.69032258064516
309.0,2010-03-24,143.69032258064516
337.5,2010-03-25,143.69032258064516
2.1,2010-03-26,143.69032258064516
64.1,2010-03-27,143.69032258064516
0.7,2010-03-28,143.69032258064516
1.2,2010-03-29,143.69032258064516
2.9,2010-03-30,143.69032258064516
14.5,2010-03-31,143.69032258064516
4.5,2010-04-01,134.35333333333332
15.9,2010-04-02,134.35333333333332
109.2,2010-04-03,134.35333333333332
2.0,2010-04-04,134.35333333333332
2.1,2010-04-05,134.35333333333332
3.6,2010-04-06,134.35333333333332
1.5,2010-04-07,134.35333333333332
9.8,2010-04-08,134.35333333333332
1.3,2010-04-09,134.35333333333332
1.8,2010-04-10,134.35333333333332
106.2,2010-04-11,134.35333333333332
158.5,2010-04-12,134.35333333333332
125.0,2010-04-13,134.35333333333332
274.2,2010-04-14,134.35333333333332
160.3,2010-04-15,134.35333333333332
14.2,2010-04-16,134.35333333333332
325.7,2010-04-17,134.35333333333332
43.8,2010-04-18,134.35333333333332
454.0,2010-04-19,134.35333333333332
66.2,2010-04-20,134.35333333333332
236.2,2010-04-21,134.35333333333332
251.1,2010-04-22,134.35333333333332
1.4,2010-04-23,134.35333333333332
30.5,2010-04-24,134.35333333333332
276.6,2010-04-25,134.35333333333332
139.8,2010-04-26,134.35333333333332
204.5,2010-04-27,134.35333333333332
412.7,2010-04-28,134.35333333333332
389.6,2010-04-29,134.35333333333332
208.4,2010-04-30,134.35333333333332
1.0,2010-05-01,209.11379310344827
1.3,2010-05-02,209.11379310344827
114.4,2010-05-03,209.11379310344827
411.1,2010-05-04,209.11379310344827
122.3,2010-05-05,209.11379310344827
14.4,2010-05-06,209.11379310344827
330.1,2010-05-07,209.11379310344827
465.0,2010-05-08,209.11379310344827
8.4,2010-05-09,209.11379310344827
122.8,2010-05-10,209.11379310344827
63.4,2010-05-11,209.11379310344827
1.9,2010-05-12,209.11379310344827
328.8,2010-05-13,209.11379310344827
172.2,2010-05-14,209.11379310344827
393.3,2010-05-15,209.11379310344827
331.7,2010-05-16,209.11379310344827
442.2,2010-05-17,209.11379310344827
476.4,2010-05-18,209.11379310344827
397.1,2010-05-19,209.11379310344827
297.6,2010-05-20,209.11379310344827
107.9,2010-05-21,209.11379310344827
87.7,2010-05-22,209.11379310344827
2.6,2010-05-23,209.11379310344827
1.7,2010-05-24,209.11379310344827
0.7,2010-05-25,209.11379310344827
293.5,2010-05-26,209.11379310344827
552.6,2010-05-27,209.11379310344827
428.9,2010-05-28,209.11379310344827
,2010-05-29,209.11379310344827
,2010-05-30,209.11379310344827
93.3,2010-05-31,209.11379310344827
357.0,2010-06-01,177.2
450.6,2010-06-02,177.2
34.4,2010-06-03,177.2
2.2,2010-06-04,177.2
103.8,2010-06-05,177.2
4.8,2010-06-06,177.2
102.8,2010-06-07,177.2
159.0,2010-06-08,177.2
135.9,2010-06-09,177.2
155.4,2010-06-10,177.2
117.4,2010-06-11,177.2
490.6,2010-06-12,177.2
617.7,2010-06-13,177.2
158.0,2010-06-14,177.2
133.2,2010-06-15,177.2
226.1,2010-06-16,177.2
163.8,2010-06-17,177.2
103.8,2010-06-18,177.2
39.6,2010-06-19,177.2
44.9,2010-06-20,177.2
51.5,2010-06-21,177.2
388.0,2010-06-22,177.2
100.0,2010-06-23,177.2
117.0,2010-06-24,177.2
466.5,2010-06-25,177.2
27.3,2010-06-26,177.2
75.5,2010-06-27,177.2
55.0,2010-06-28,177.2
398.5,2010-06-29,177.2
35.7,2010-06-30,177.2
64.7,2010-07-01,141.9806451612903
39.7,2010-07-02,141.9806451612903
34.8,2010-07-03,141.9806451612903
29.3,2010-07-04,141.9806451612903
21.1,2010-07-05,141.9806451612903
372.7,2010-07-06,141.9806451612903
90.1,2010-07-07,141.9806451612903
430.3,2010-07-08,141.9806451612903
9.9,2010-07-09,141.9806451612903
133.3,2010-07-10,141.9806451612903
288.7,2010-07-11,141.9806451612903
168.7,2010-07-12,141.9806451612903
327.4,2010-07-13,141.9806451612903
135.5,2010-07-14,141.9806451612903
30.3,2010-07-15,141.9806451612903
159.9,2010-07-16,141.9806451612903
80.5,2010-07-17,141.9806451612903
64.3,2010-07-18,141.9806451612903
314.8,2010-07-19,141.9806451612903
290.1,2010-07-20,141.9806451612903
101.8,2010-07-21,141.9806451612903
11.2,2010-07-22,141.9806451612903
196.1,2010-07-23,141.9806451612903
566.5,2010-07-24,141.9806451612903
10.6,2010-07-25,141.9806451612903
71.6,2010-07-26,141.9806451612903
69.8,2010-07-27,141.9806451612903
55.9,2010-07-28,141.9806451612903
20.8,2010-07-29,141.9806451612903
151.1,2010-07-30,141.9806451612903
59.9,2010-07-31,141.9806451612903
432.1,2010-08-01,113.32903225806452
51.8,2010-08-02,113.32903225806452
133.8,2010-08-03,113.32903225806452
2.7,2010-08-04,113.32903225806452
2.8,2010-08-05,113.32903225806452
373.7,2010-08-06,113.32903225806452
192.1,2010-08-07,113.32903225806452
121.6,2010-08-08,113.32903225806452
0.5,2010-08-09,113.32903225806452
1.1,2010-08-10,113.32903225806452
84.3,2010-08-11,113.32903225806452
54.8,2010-08-12,113.32903225806452
134.0,2010-08-13,113.32903225806452
120.0,2010-08-14,113.32903225806452
290.4,2010-08-15,113.32903225806452
474.0,2010-08-16,113.32903225806452
197.6,2010-08-17,113.32903225806452
196.8,2010-08-18,113.32903225806452
1.5,2010-08-19,113.32903225806452
202.1,2010-08-20,113.32903225806452
4.0,2010-08-21,113.32903225806452
10.5,2010-08-22,113.32903225806452
146.4,2010-08-23,113.32903225806452
11.5,2010-08-24,113.32903225806452
2.8,2010-08-25,113.32903225806452
22.3,2010-08-26,113.32903225806452
29.6,2010-08-27,113.32903225806452
11.8,2010-08-28,113.32903225806452
12.1,2010-08-29,113.32903225806452
141.6,2010-08-30,113.32903225806452
52.9,2010-08-31,113.32903225806452
84.0,2010-09-01,51.95666666666667
4.2,2010-09-02,51.95666666666667
7.8,2010-09-03,51.95666666666667
104.4,2010-09-04,51.95666666666667
26.1,2010-09-05,51.95666666666667
1.8,2010-09-06,51.95666666666667
198.2,2010-09-07,51.95666666666667
339.6,2010-09-08,51.95666666666667
8.9,2010-09-09,51.95666666666667
179.8,2010-09-10,51.95666666666667
195.0,2010-09-11,51.95666666666667
1.3,2010-09-12,51.95666666666667
25.7,2010-09-13,51.95666666666667
53.5,2010-09-14,51.95666666666667
0.6,2010-09-15,51.95666666666667
38.4,2010-09-16,51.95666666666667
12.6,2010-09-17,51.95666666666667
5.5,2010-09-18,51.95666666666667
1.0,2010-09-19,51.95666666666667
33.9,2010-09-20,51.95666666666667
1.9,2010-09-21,51.95666666666667
1.4,2010-09-22,51.95666666666667
1.1,2010-09-23,51.95666666666667
0.9,2010-09-24,51.95666666666667
1.3,2010-09-25,51.95666666666667
0.8,2010-09-26,51.95666666666667
1.6,2010-09-27,51.95666666666667
28.5,2010-09-28,51.95666666666667
59.8,2010-09-29,51.95666666666667
139.1,2010-09-30,51.95666666666667
75.8,2010-10-01,21.174193548387095
0.7,2010-10-02,21.174193548387095
40.8,2010-10-03,21.174193548387095
0.5,2010-10-04,21.174193548387095
0.0,2010-10-05,21.174193548387095
1.5,2010-10-06,21.174193548387095
0.2,2010-10-07,21.174193548387095
15.1,2010-10-08,21.174193548387095
23.2,2010-10-09,21.174193548387095
71.9,2010-10-10,21.174193548387095
50.5,2010-10-11,21.174193548387095
98.8,2010-10-12,21.174193548387095
3.4,2010-10-13,21.174193548387095
20.9,2010-10-14,21.174193548387095
0.9,2010-10-15,21.174193548387095
22.7,2010-10-16,21.174193548387095
67.7,2010-10-17,21.174193548387095
1.5,2010-10-18,21.174193548387095
0.6,2010-10-19,21.174193548387095
1.3,2010-10-20,21.174193548387095
2.3,2010-10-21,21.174193548387095
3.1,2010-10-22,21.174193548387095
1.8,2010-10-23,21.174193548387095
2.4,2010-10-24,21.174193548387095
2.0,2010-10-25,21.174193548387095
90.6,2010-10-26,21.174193548387095
1.7,2010-10-27,21.174193548387095
1.2,2010-10-28,21.174193548387095
1.3,2010-10-29,21.174193548387095
9.0,2010-10-30,21.174193548387095
43.0,2010-10-31,21.174193548387095
0.6,2010-11-01,15.986666666666668
95.6,2010-11-02,15.986666666666668
1.5,2010-11-03,15.986666666666668
2.0,2010-11-04,15.986666666666668
70.4,2010-11-05,15.986666666666668
3.7,2010-11-06,15.986666666666668
4.9,2010-11-07,15.986666666666668
39.1,2010-11-08,15.986666666666668
82.4,2010-11-09,15.986666666666668
1.8,2010-11-10,15.986666666666668
1.3,2010-11-11,15.986666666666668
2.2,2010-11-12,15.986666666666668
2.9,2010-11-13,15.986666666666668
4.3,2010-11-14,15.986666666666668
3.8,2010-11-15,15.986666666666668
65.0,2010-11-16,15.986666666666668
58.9,2010-11-17,15.986666666666668
1.3,2010-11-18,15.986666666666668
2.7,2010-11-19,15.986666666666668
4.2,2010-11-20,15.986666666666668
3.5,2010-11-21,15.986666666666668
1.1,2010-11-22,15.986666666666668
5.2,2010-11-23,15.986666666666668
3.4,2010-11-24,15.986666666666668
2.7,2010-11-25,15.986666666666668
2.4,2010-11-26,15.986666666666668
3.3,2010-11-27,15.986666666666668
2.5,2010-11-28,15.986666666666668
2.5,2010-11-29,15.986666666666668
4.4,2010-11-30,15.986666666666668
2.2,2010-12-01,2.193548387096774
1.5,2010-12-02,2.193548387096774
0.7,2010-12-03,2.193548387096774
1.1,2010-12-04,2.193548387096774
1.0,2010-12-05,2.193548387096774
0.9,2010-12-06,2.193548387096774
1.4,2010-12-07,2.193548387096774
4.3,2010-12-08,2.193548387096774
3.4,2010-12-09,2.193548387096774
3.6,2010-12-10,2.193548387096774
2.3,2010-12-11,2.193548387096774
1.5,2010-12-12,2.193548387096774
2.3,2010-12-13,2.193548387096774
2.3,2010-12-14,2.193548387096774
1.9,2010-12-15,2.193548387096774
0.3,2010-12-16,2.193548387096774
1.7,2010-12-17,2.193548387096774
2.0,2010-12-18,2.193548387096774
2.8,2010-12-19,2.193548387096774
3.0,2010-12-20,2.193548387096774
1.9,2010-12-21,2.193548387096774
3.6,2010-12-22,2.193548387096774
3.1,2010-12-23,2.193548387096774
2.6,2010-12-24,2.193548387096774
3.7,2010-12-25,2.193548387096774
2.0,2010-12-26,2.193548387096774
3.1,2010-12-27,2.193548387096774
3.4,2010-12-28,2.193548387096774
2.2,2010-12-29,2.193548387096774
0.9,2010-12-30,2.193548387096774
1.3,2010-12-31,2.193548387096774
1.5,2011-01-01,4.161290322580645
4.3,2011-01-02,4.161290322580645
3.2,2011-01-03,4.161290322580645
3.8,2011-01-04,4.161290322580645
2.9,2011-01-05,4.161290322580645
1.6,2011-01-06,4.161290322580645
1.9,2011-01-07,4.161290322580645
2.7,2011-01-08,4.161290322580645
1.5,2011-01-09,4.161290322580645
1.7,2011-01-10,4.161290322580645
1.4,2011-01-11,4.161290322580645
3.7,2011-01-12,4.161290322580645
2.2,2011-01-13,4.161290322580645
3.0,2011-01-14,4.161290322580645
6.9,2011-01-15,4.161290322580645
1.0,2011-01-16,4.161290322580645
1.3,2011-01-17,4.161290322580645
1.3,2011-01-18,4.161290322580645
2.2,2011-01-19,4.161290322580645
2.3,2011-01-20,4.161290322580645
0.9,2011-01-21,4.161290322580645
2.0,2011-01-22,4.161290322580645
2.1,2011-01-23,4.161290322580645
3.0,2011-01-24,4.161290322580645
6.2,2011-01-25,4.161290322580645
2.9,2011-01-26,4.161290322580645
2.3,2011-01-27,4.161290322580645
39.1,2011-01-28,4.161290322580645
2.1,2011-01-29,4.161290322580645
15.2,2011-01-30,4.161290322580645
2.8,2011-01-31,4.161290322580645
2.4,2011-02-01,77.66428571428571
2.7,2011-02-02,77.66428571428571
1.1,2011-02-03,77.66428571428571
22.7,2011-02-04,77.66428571428571
0.9,2011-02-05,77.66428571428571
26.2,2011-02-06,77.66428571428571
2.6,2011-02-07,77.66428571428571
2.0,2011-02-08,77.66428571428571
132.4,2011-02-09,77.66428571428571
134.2,2011-02-10,77.66428571428571
48.3,2011-02-11,77.66428571428571
121.3,2011-02-12,77.66428571428571
75.2,2011-02-13,77.66428571428571
98.2,2011-02-14,77.66428571428571
41.1,2011-02-15,77.66428571428571
143.8,2011-02-16,77.66428571428571
149.6,2011-02-17,77.66428571428571
95.6,2011-02-18,77.66428571428571
134.4,2011-02-19,77.66428571428571
170.3,2011-02-20,77.66428571428571
155.4,2011-02-21,77.66428571428571
193.0,2011-02-22,77.66428571428571
143.4,2011-02-23,77.66428571428571
119.1,2011-02-24,77.66428571428571
1.3,2011-02-25,77.66428571428571
1.3,2011-02-26,77.66428571428571
0.9,2011-02-27,77.66428571428571
155.2,2011-02-28,77.66428571428571
93.1,2011-03-01,143.8483870967742
30.1,2011-03-02,143.8483870967742
112.8,2011-03-03,143.8483870967742
226.0,2011-03-04,143.8483870967742
9.1,2011-03-05,143.8483870967742
171.5,2011-03-06,143.8483870967742
76.6,2011-03-07,143.8483870967742
56.2,2011-03-08,143.8483870967742
68.1,2011-03-09,143.8483870967742
57.1,2011-03-10,143.8483870967742
1.2,2011-03-11,143.8483870967742
2.8,2011-03-12,143.8483870967742
324.0,2011-03-13,143.8483870967742
54.8,2011-03-14,143.8483870967742
226.3,2011-03-15,143.8483870967742
283.3,2011-03-16,143.8483870967742
317.4,2011-03-17,143.8483870967742
95.7,2011-03-18,143.8483870967742
3.8,2011-03-19,143.8483870967742
76.8,2011-03-20,143.8483870967742
2.9,2011-03-21,143.8483870967742
162.5,2011-03-22,143.8483870967742
137.1,2011-03-23,143.8483870967742
245.8,2011-03-24,143.8483870967742
225.9,2011-03-25,143.8483870967742
113.5,2011-03-26,143.8483870967742
140.1,2011-03-27,143.8483870967742
318.2,2011-03-28,143.8483870967742
260.7,2011-03-29,143.8483870967742
328.1,2011-03-30,143.8483870967742
237.8,2011-03-31,143.8483870967742
1.6,2011-04-01,165.56
0.7,2011-04-02,165.56
288.7,2011-04-03,165.56
124.5,2011-04-04,165.56
182.0,2011-04-05,165.56
46.7,2011-04-06,165.56
2.4,2011-04-07,165.56
31.5,2011-04-08,165.56
192.5,2011-04-09,165.56
142.2,2011-04-10,165.56
22.4,2011-04-11,165.56
2.0,2011-04-12,165.56
87.5,2011-04-13,165.56
107.5,2011-04-14,165.56
100.3,2011-04-15,165.56
202.8,2011-04-16,165.56
164.9,2011-04-17,165.56
187.6,2011-04-18,165.56
325.7,2011-04-19,165.56
2.2,2011-04-20,165.56
314.3,2011-04-21,165.56
267.5,2011-04-22,165.56
359.8,2011-04-23,165.56
447.9,2011-04-24,165.56
272.4,2011-04-25,165.56
241.7,2011-04-26,165.56
376.5,2011-04-27,165.56
170.9,2011-04-28,165.56
224.3,2011-04-29,165.56
75.8,2011-04-30,165.56
137.5,2011-05-01,185.2935483870968
35.3,2011-05-02,185.2935483870968
1.9,2011-05-03,185.2935483870968
34.9,2011-05-04,185.2935483870968
283.7,2011-05-05,185.2935483870968
37.3,2011-05-06,185.2935483870968
67.7,2011-05-07,185.2935483870968
443.2,2011-05-08,185.2935483870968
111.6,2011-05-09,185.2935483870968
421.6,2011-05-10,185.2935483870968
72.8,2011-05-11,185.2935483870968
485.8,2011-05-12,185.2935483870968
554.9,2011-05-13,185.2935483870968
560.5,2011-05-14,185.2935483870968
453.3,2011-05-15,185.2935483870968
27.5,2011-05-16,185.2935483870968
1.3,2011-05-17,185.2935483870968
1.1,2011-05-18,185.2935483870968
25.5,2011-05-19,185.2935483870968
81.0,2011-05-20,185.2935483870968
187.2,2011-05-21,185.2935483870968
291.3,2011-05-22,185.2935483870968
339.5,2011-05-23,185.2935483870968
145.6,2011-05-24,185.2935483870968
65.5,2011-05-25,185.2935483870968
136.1,2011-05-26,185.2935483870968
260.9,2011-05-27,185.2935483870968
0.5,2011-05-28,185.2935483870968
18.3,2011-05-29,185.2935483870968
126.7,2011-05-30,185.2935483870968
334.1,2011-05-31,185.2935483870968
92.5,2011-06-01,229.02
66.0,2011-06-02,229.02
59.8,2011-06-03,229.02
226.7,2011-06-04,229.02
352.4,2011-06-05,229.02
466.7,2011-06-06,229.02
357.8,2011-06-07,229.02
387.9,2011-06-08,229.02
314.5,2011-06-09,229.02
407.5,2011-06-10,229.02
71.9,2011-06-11,229.02
254.9,2011-06-12,229.02
220.1,2011-06-13,229.02
561.2,2011-06-14,229.02
307.4,2011-06-15,229.02
130.1,2011-06-16,229.02
5.4,2011-06-17,229.02
168.7,2011-06-18,229.02
38.6,2011-06-19,229.02
6.9,2011-06-20,229.02
0.3,2011-06-21,229.02
21.9,2011-06-22,229.02
369.3,2011-06-23,229.02
18.0,2011-06-24,229.02
148.4,2011-06-25,229.02
233.8,2011-06-26,229.02
337.8,2011-06-27,229.02
346.4,2011-06-28,229.02
338.7,2011-06-29,229.02
559.0,2011-06-30,229.02
152.8,2011-07-01,204.7935483870968
67.0,2011-07-02,204.7935483870968
181.1,2011-07-03,204.7935483870968
464.8,2011-07-04,204.7935483870968
229.7,2011-07-05,204.7935483870968
143.4,2011-07-06,204.7935483870968
253.1,2011-07-07,204.7935483870968
300.1,2011-07-08,204.7935483870968
349.9,2011-07-09,204.7935483870968
280.3,2011-07-10,204.7935483870968
303.9,2011-07-11,204.7935483870968
71.8,2011-07-12,204.7935483870968
88.1,2011-07-13,204.7935483870968
355.1,2011-07-14,204.7935483870968
392.6,2011-07-15,204.7935483870968
198.9,2011-07-16,204.7935483870968
51.3,2011-07-17,204.7935483870968
33.3,2011-07-18,204.7935483870968
229.5,2011-07-19,204.7935483870968
472.4,2011-07-20,204.7935483870968
253.8,2011-07-21,204.7935483870968
142.1,2011-07-22,204.7935483870968
109.6,2011-07-23,204.7935483870968
0.6,2011-07-24,204.7935483870968
243.1,2011-07-25,204.7935483870968
73.8,2011-07-26,204.7935483870968
193.9,2011-07-27,204.7935483870968
1.3,2011-07-28,204.7935483870968
183.5,2011-07-29,204.7935483870968
48.6,2011-07-30,204.7935483870968
479.2,2011-07-31,204.7935483870968
424.2,2011-08-01,157.10344827586206
308.1,2011-08-02,157.10344827586206
244.2,2011-08-03,157.10344827586206
186.5,2011-08-04,157.10344827586206
107.6,2011-08-05,157.10344827586206
165.9,2011-08-06,157.10344827586206
104.0,2011-08-07,157.10344827586206
19.9,2011-08-08,157.10344827586206
0.5,2011-08-09,157.10344827586206
0.4,2011-08-10,157.10344827586206
10.7,2011-08-11,157.10344827586206
177.9,2011-08-12,157.10344827586206
271.6,2011-08-13,157.10344827586206
477.8,2011-08-14,157.10344827586206
397.3,2011-08-15,157.10344827586206
104.9,2011-08-16,157.10344827586206
230.5,2011-08-17,157.10344827586206
229.7,2011-08-18,157.10344827586206
73.2,2011-08-19,157.10344827586206
367.6,2011-08-20,157.10344827586206
212.5,2011-08-21,157.10344827586206
168.7,2011-08-22,157.10344827586206
31.7,2011-08-23,157.10344827586206
,2011-08-24,157.10344827586206
,2011-08-25,157.10344827586206
1.3,2011-08-26,157.10344827586206
148.5,2011-08-27,157.10344827586206
6.0,2011-08-28,157.10344827586206
76.9,2011-08-29,157.10344827586206
6.7,2011-08-30,157.10344827586206
1.2,2011-08-31,157.10344827586206
0.7,2011-09-01,62.79333333333333
88.0,2011-09-02,62.79333333333333
125.8,2011-09-03,62.79333333333333
263.2,2011-09-04,62.79333333333333
0.5,2011-09-05,62.79333333333333
12.7,2011-09-06,62.79333333333333
60.9,2011-09-07,62.79333333333333
66.7,2011-09-08,62.79333333333333
173.5,2011-09-09,62.79333333333333
139.9,2011-09-10,62.79333333333333
17.5,2011-09-11,62.79333333333333
0.3,2011-09-12,62.79333333333333
0.3,2011-09-13,62.79333333333333
0.6,2011-09-14,62.79333333333333
1.0,2011-09-15,62.79333333333333
58.5,2011-09-16,62.79333333333333
49.2,2011-09-17,62.79333333333333
182.4,2011-09-18,62.79333333333333
121.4,2011-09-19,62.79333333333333
145.8,2011-09-20,62.79333333333333
0.5,2011-09-21,62.79333333333333
5.8,2011-09-22,62.79333333333333
0.7,2011-09-23,62.79333333333333
45.4,2011-09-24,62.79333333333333
126.9,2011-09-25,62.79333333333333
81.3,2011-09-26,62.79333333333333
0.4,2011-09-27,62.79333333333333
15.8,2011-09-28,62.79333333333333
29.6,2011-09-29,62.79333333333333
68.5,2011-09-30,62.79333333333333
222.5,2011-10-01,45.15161290322581
0.5,2011-10-02,45.15161290322581
174.6,2011-10-03,45.15161290322581
0.9,2011-10-04,45.15161290322581
86.4,2011-10-05,45.15161290322581
8.8,2011-10-06,45.15161290322581
2.5,2011-10-07,45.15161290322581
22.4,2011-10-08,45.15161290322581
188.0,2011-10-09,45.15161290322581
1.2,2011-10-10,45.15161290322581
1.3,2011-10-11,45.15161290322581
1.5,2011-10-12,45.15161290322581
31.1,2011-10-13,45.15161290322581
173.8,2011-10-14,45.15161290322581
29.4,2011-10-15,45.15161290322581
116.3,2011-10-16,45.15161290322581
1.4,2011-10-17,45.15161290322581
1.1,2011-10-18,45.15161290322581
0.7,2011-10-19,45.15161290322581
33.7,2011-10-20,45.15161290322581
69.5,2011-10-21,45.15161290322581
103.5,2011-10-22,45.15161290322581
2.2,2011-10-23,45.15161290322581
2.1,2011-10-24,45.15161290322581
1.6,2011-10-25,45.15161290322581
1.9,2011-10-26,45.15161290322581
1.8,2011-10-27,45.15161290322581
1.7,2011-10-28,45.15161290322581
92.4,2011-10-29,45.15161290322581
1.6,2011-10-30,45.15161290322581
23.3,2011-10-31,45.15161290322581
1.6,2011-11-01,10.69
5.8,2011-11-02,10.69
1.9,2011-11-03,10.69
1.4,2011-11-04,10.69
1.5,2011-11-05,10.69
1.1,2011-11-06,10.69
0.9,2011-11-07,10.69
33.0,2011-11-08,10.69
73.9,2011-11-09,10.69
1.9,2011-11-10,10.69
3.8,2011-11-11,10.69
1.7,2011-11-12,10.69
1.8,2011-11-13,10.69
46.2,2011-11-14,10.69
6.0,2011-11-15,10.69
2.0,2011-11-16,10.69
32.3,2011-11-17,10.69
2.2,2011-11-18,10.69
28.6,2011-11-19,10.69
43.8,2011-11-20,10.69
2.5,2011-11-21,10.69
2.0,2011-11-22,10.69
0.8,2011-11-23,10.69
1.1,2011-11-24,10.69
1.0,2011-11-25,10.69
1.4,2011-11-26,10.69
11.4,2011-11-27,10.69
4.8,2011-11-28,10.69
3.2,2011-11-29,10.69
1.1,2011-11-30,10.69
0.7,2011-12-01,1.7193548387096773
0.9,2011-12-02,1.7193548387096773
7.5,2011-12-03,1.7193548387096773
0.9,2011-12-04,1.7193548387096773
1.1,2011-12-05,1.7193548387096773
1.4,2011-12-06,1.7193548387096773
2.4,2011-12-07,1.7193548387096773
1.8,2011-12-08,1.7193548387096773
1.1,2011-12-09,1.7193548387096773
0.5,2011-12-10,1.7193548387096773
1.8,2011-12-11,1.7193548387096773
3.4,2011-12-12,1.7193548387096773
1.5,2011-12-13,1.7193548387096773
1.1,2011-12-14,1.7193548387096773
1.0,2011-12-15,1.7193548387096773
1.6,2011-12-16,1.7193548387096773
1.7,2011-12-17,1.7193548387096773
0.9,2011-12-18,1.7193548387096773
1.4,2011-12-19,1.7193548387096773
3.2,2011-12-20,1.7193548387096773
2.8,2011-12-21,1.7193548387096773
1.5,2011-12-22,1.7193548387096773
1.1,2011-12-23,1.7193548387096773
0.7,2011-12-24,1.7193548387096773
1.3,2011-12-25,1.7193548387096773
1.3,2011-12-26,1.7193548387096773
2.4,2011-12-27,1.7193548387096773
1.8,2011-12-28,1.7193548387096773
2.5,2011-12-29,1.7193548387096773
0.7,2011-12-30,1.7193548387096773
1.3,2011-12-31,1.7193548387096773
1.5,2012-01-01,7.793548387096774
0.9,2012-01-02,7.793548387096774
0.4,2012-01-03,7.793548387096774
0.3,2012-01-04,7.793548387096774
1.0,2012-01-05,7.793548387096774
1.9,2012-01-06,7.793548387096774
1.8,2012-01-07,7.793548387096774
2.4,2012-01-08,7.793548387096774
4.5,2012-01-09,7.793548387096774
3.4,2012-01-10,7.793548387096774
1.7,2012-01-11,7.793548387096774
0.9,2012-01-12,7.793548387096774
1.1,2012-01-13,7.793548387096774
1.9,2012-01-14,7.793548387096774
3.2,2012-01-15,7.793548387096774
2.4,2012-01-16,7.793548387096774
8.9,2012-01-17,7.793548387096774
3.4,2012-01-18,7.793548387096774
1.4,2012-01-19,7.793548387096774
1.7,2012-01-20,7.793548387096774
1.5,2012-01-21,7.793548387096774
2.0,2012-01-22,7.793548387096774
5.7,2012-01-23,7.793548387096774
24.7,2012-01-24,7.793548387096774
26.3,2012-01-25,7.793548387096774
3.7,2012-01-26,7.793548387096774
48.8,2012-01-27,7.793548387096774
8.2,2012-01-28,7.793548387096774
2.8,2012-01-29,7.793548387096774
24.0,2012-01-30,7.793548387096774
49.2,2012-01-31,7.793548387096774
88.5,2012-02-01,46.45172413793103
90.5,2012-02-02,46.45172413793103
82.8,2012-02-03,46.45172413793103
22.7,2012-02-04,46.45172413793103
29.4,2012-02-05,46.45172413793103
3.8,2012-02-06,46.45172413793103
74.2,2012-02-07,46.45172413793103
110.6,2012-02-08,46.45172413793103
90.6,2012-02-09,46.45172413793103
1.6,2012-02-10,46.45172413793103
1.0,2012-02-11,46.45172413793103
1.4,2012-02-12,46.45172413793103
3.4,2012-02-13,46.45172413793103
1.2,2012-02-14,46.45172413793103
3.1,2012-02-15,46.45172413793103
3.9,2012-02-16,46.45172413793103
3.1,2012-02-17,46.45172413793103
0.8,2012-02-18,46.45172413793103
1.1,2012-02-19,46.45172413793103
32.1,2012-02-20,46.45172413793103
1.3,2012-02-21,46.45172413793103
148.6,2012-02-22,46.45172413793103
2.5,2012-02-23,46.45172413793103
70.7,2012-02-24,46.45172413793103
4.7,2012-02-25,46.45172413793103
98.0,2012-02-26,46.45172413793103
161.8,2012-02-27,46.45172413793103
1.4,2012-02-28,46.45172413793103
212.3,2012-02-29,46.45172413793103
1.8,2012-03-01,119.3967741935484
123.8,2012-03-02,119.3967741935484
108.1,2012-03-03,119.3967741935484
112.7,2012-03-04,119.3967741935484
244.5,2012-03-05,119.3967741935484
222.3,2012-03-06,119.3967741935484
248.0,2012-03-07,119.3967741935484
