Date,cloud_cover_code,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],Direct solar radiation mean [W/m2],days_above_10cm,days_above_20cm
2005-01-01,0.0,0.3,5.0,1.2,,0,0
2005-01-02,7.0,3.4,5.0,1.8,1.1,0,0
2005-01-02,7.0,3.4,5.0,1.8,1.1,0,0
2005-01-03,7.0,0.4,5.0,1.3,0.7,0,0
2005-01-03,7.0,0.4,5.0,1.3,0.7,0,0
2005-01-04,8.0,5.3,6.0,0.1,1.8,0,0
2005-01-04,8.0,5.3,6.0,0.1,1.8,0,0
2005-01-05,7.0,3.1,8.0,0.7,1.8,0,0
2005-01-05,7.0,3.1,8.0,0.7,1.8,0,0
2005-01-06,8.0,2.0,9.0,1.6,1.7,0,0
2005-01-06,8.0,2.0,9.0,1.6,1.7,0,0
2005-01-07,7.0,3.3,6.0,3.9,0.9,0,0
2005-01-07,7.0,3.3,6.0,3.9,0.9,0,0
2005-01-08,7.0,9.1,2.0,4.6,1.3,0,0
2005-01-08,7.0,9.1,2.0,4.6,1.3,0,0
2005-01-09,7.0,0.4,-1.0,2.2,1.3,0,0
2005-01-09,7.0,0.4,-1.0,2.2,1.3,0,0
2005-01-10,7.0,6.0,-1.0,2.1,2.1,0,0
2005-01-10,7.0,6.0,-1.0,2.1,2.1,0,0
2005-01-11,7.0,-1.0,-1.0,5.0,1.3,0,0
2005-01-11,7.0,-1.0,-1.0,5.0,1.3,0,0
2005-01-12,3.0,1.7,-1.0,3.9,1.3,0,0
2005-01-12,3.0,1.7,-1.0,3.9,1.3,0,0
2005-01-13,1.0,3.8,-1.0,4.1,1.3,0,0
2005-01-13,1.0,3.8,-1.0,4.1,1.3,0,0
2005-01-14,8.0,0.1,-1.0,0.4,16.3,0,0
2005-01-14,8.0,0.1,-1.0,0.4,16.3,0,0
2005-01-15,0.0,0.2,-1.0,-3.6,30.7,0,0
2005-01-15,0.0,0.2,-1.0,-3.6,30.7,0,0
2005-01-16,7.0,3.6,0.0,1.9,5.9,0,0
2005-01-16,7.0,3.6,0.0,1.9,5.9,0,0
2005-01-17,8.0,-1.0,-1.0,3.5,2.1,0,0
2005-01-17,8.0,-1.0,-1.0,3.5,2.1,0,0
2005-01-18,8.0,0.1,-1.0,2.2,1.0,0,0
2005-01-18,8.0,0.1,-1.0,2.2,1.0,0,0
2005-01-19,8.0,2.2,-1.0,0.8,1.0,0,0
2005-01-19,8.0,2.2,-1.0,0.8,1.0,0,0
2005-01-20,8.0,11.5,4.0,0.3,0.9,0,0
2005-01-20,8.0,11.5,4.0,0.3,0.9,0,0
2005-01-21,7.0,9.1,19.0,0.4,1.1,1,0
2005-01-21,7.0,9.1,19.0,0.4,1.1,2,0
2005-01-22,8.0,1.9,17.0,0.1,2.9,3,0
2005-01-22,8.0,1.9,17.0,0.1,2.9,4,0
2005-01-23,8.0,6.1,20.0,-1.2,3.4,5,0
2005-01-23,8.0,6.1,20.0,-1.2,3.4,6,0
2005-01-24,7.0,1.3,24.0,-4.4,27.8,7,1
2005-01-24,7.0,1.3,24.0,-4.4,27.8,8,2
2005-01-25,7.0,1.8,24.0,-3.0,11.7,9,3
2005-01-25,7.0,1.8,24.0,-3.0,11.7,10,4
2005-01-26,7.0,1.3,27.0,-4.0,1.2,11,5
2005-01-26,7.0,1.3,27.0,-4.0,1.2,12,6
2005-01-27,7.0,0.2,26.0,-4.1,1.4,13,7
2005-01-27,7.0,0.2,26.0,-4.1,1.4,14,8
2005-01-28,7.0,2.0,26.0,-11.7,8.9,15,9
2005-01-28,7.0,2.0,26.0,-11.7,8.9,16,10
2005-01-29,7.0,0.6,30.0,-8.4,14.5,17,11
2005-01-29,7.0,0.6,30.0,-8.4,14.5,18,12
2005-01-30,7.0,7.1,29.0,-5.2,1.2,19,13
2005-01-30,7.0,7.1,29.0,-5.2,1.2,20,14
2005-01-31,7.0,2.9,28.0,0.0,1.0,21,15
2005-01-31,7.0,2.9,28.0,0.0,1.0,22,16
2005-02-01,8.0,1.5,28.0,-0.8,1.2,23,17
2005-02-01,8.0,1.5,28.0,-0.8,1.2,24,18
2005-02-02,8.0,0.1,29.0,-3.2,1.3,25,19
2005-02-02,8.0,0.1,29.0,-3.2,1.3,26,20
2005-02-03,8.0,0.0,28.0,-2.7,1.1,27,21
2005-02-03,8.0,0.0,28.0,-2.7,1.1,28,22
2005-02-04,8.0,0.4,27.0,-1.6,0.8,29,23
2005-02-04,8.0,0.4,27.0,-1.6,0.8,30,24
2005-02-05,7.0,0.6,26.0,-0.1,35.1,31,25
2005-02-05,7.0,0.6,26.0,-0.1,35.1,32,26
2005-02-06,8.0,0.0,24.0,1.8,102.4,33,27
2005-02-06,8.0,0.0,24.0,1.8,102.4,34,28
2005-02-07,8.0,-1.0,19.0,0.7,51.5,35,0
2005-02-07,8.0,-1.0,19.0,0.7,51.5,36,0
2005-02-08,7.0,-1.0,18.0,-0.4,2.8,37,0
2005-02-08,7.0,-1.0,18.0,-0.4,2.8,38,0
2005-02-09,0.0,-1.0,18.0,-1.6,1.9,39,0
2005-02-09,0.0,-1.0,18.0,-1.6,1.9,40,0
2005-02-10,0.0,4.4,18.0,-1.3,0.6,41,0
2005-02-10,0.0,4.4,18.0,-1.3,0.6,42,0
2005-02-11,7.0,0.2,20.0,1.1,41.3,43,0
2005-02-11,7.0,0.2,20.0,1.1,41.3,44,0
2005-02-12,0.0,0.0,19.0,0.4,118.3,45,0
2005-02-12,0.0,0.0,19.0,0.4,118.3,46,0
2005-02-13,8.0,4.9,18.0,-1.5,2.2,47,0
2005-02-13,8.0,4.9,18.0,-1.5,2.2,48,0
2005-02-14,7.0,2.3,23.0,-5.4,51.9,49,1
2005-02-14,7.0,2.3,23.0,-5.4,51.9,50,2
2005-02-15,8.0,0.0,25.0,-7.4,37.7,51,3
2005-02-15,8.0,0.0,25.0,-7.4,37.7,52,4
2005-02-16,0.0,0.0,24.0,-9.7,56.8,53,5
2005-02-16,0.0,0.0,24.0,-9.7,56.8,54,6
2005-02-17,7.0,0.0,24.0,-6.1,17.1,55,7
2005-02-17,7.0,0.0,24.0,-6.1,17.1,56,8
2005-02-18,8.0,2.0,23.0,-3.0,1.6,57,9
2005-02-18,8.0,2.0,23.0,-3.0,1.6,58,10
2005-02-19,8.0,0.2,25.0,-1.0,1.1,59,11
2005-02-19,8.0,0.2,25.0,-1.0,1.1,60,12
2005-02-20,8.0,0.3,25.0,-3.1,1.0,61,13
2005-02-20,8.0,0.3,25.0,-3.1,1.0,62,14
2005-02-21,7.0,0.3,25.0,-6.2,202.8,63,15
2005-02-21,7.0,0.3,25.0,-6.2,202.8,64,16
2005-02-22,0.0,0.2,25.0,-12.1,220.5,65,17
2005-02-22,0.0,0.2,25.0,-12.1,220.5,66,18
2005-02-23,8.0,0.1,26.0,-10.4,21.2,67,19
2005-02-23,8.0,0.1,26.0,-10.4,21.2,68,20
2005-02-24,7.0,0.0,25.0,-8.6,4.9,69,21
2005-02-24,7.0,0.0,25.0,-8.6,4.9,70,22
2005-02-25,0.0,0.0,25.0,-8.3,169.4,71,23
2005-02-25,0.0,0.0,25.0,-8.3,169.4,72,24
2005-02-26,0.0,0.0,24.0,-9.3,166.7,73,25
2005-02-26,0.0,0.0,24.0,-9.3,166.7,74,26
2005-02-27,7.0,0.0,24.0,-10.1,222.4,75,27
2005-02-27,7.0,0.0,24.0,-10.1,222.4,76,28
2005-02-28,0.0,-1.0,25.0,-12.2,105.3,77,29
2005-02-28,0.0,-1.0,25.0,-12.2,105.3,78,30
2005-03-01,0.0,-1.0,25.0,-13.2,198.9,79,31
2005-03-01,0.0,-1.0,25.0,-13.2,198.9,80,32
2005-03-02,1.0,0.0,25.0,-9.7,122.2,81,33
2005-03-02,1.0,0.0,25.0,-9.7,122.2,82,34
2005-03-03,7.0,0.1,24.0,-8.6,262.0,83,35
2005-03-03,7.0,0.1,24.0,-8.6,262.0,84,36
2005-03-04,0.0,0.0,25.0,-10.4,2.6,85,37
2005-03-04,0.0,0.0,25.0,-10.4,2.6,86,38
2005-03-05,7.0,-1.0,25.0,-6.4,1.5,87,39
2005-03-05,7.0,-1.0,25.0,-6.4,1.5,88,40
2005-03-06,0.0,-1.0,25.0,-6.3,1.3,89,41
2005-03-06,0.0,-1.0,25.0,-6.3,1.3,90,42
2005-03-07,8.0,0.7,25.0,-5.4,4.0,91,43
2005-03-07,8.0,0.7,25.0,-5.4,4.0,92,44
2005-03-08,7.0,0.0,27.0,-3.9,285.6,93,45
2005-03-08,7.0,0.0,27.0,-3.9,285.6,94,46
2005-03-09,0.0,-1.0,27.0,-9.0,289.2,95,47
2005-03-09,0.0,-1.0,27.0,-9.0,289.2,96,48
2005-03-10,0.0,-1.0,26.0,-9.7,23.1,97,49
2005-03-10,0.0,-1.0,26.0,-9.7,23.1,98,50
2005-03-11,0.0,0.2,26.0,-9.3,304.8,99,51
2005-03-11,0.0,0.2,26.0,-9.3,304.8,100,52
2005-03-12,8.0,0.1,26.0,-8.4,313.4,101,53
2005-03-12,8.0,0.1,26.0,-8.4,313.4,102,54
2005-03-13,1.0,-1.0,25.0,-10.0,259.7,103,55
2005-03-13,1.0,-1.0,25.0,-10.0,259.7,104,56
2005-03-14,0.0,-1.0,25.0,-10.6,219.3,105,57
2005-03-14,0.0,-1.0,25.0,-10.6,219.3,106,58
2005-03-15,0.0,-1.0,25.0,-9.3,216.6,107,59
2005-03-15,0.0,-1.0,25.0,-9.3,216.6,108,60
2005-03-16,0.0,2.2,25.0,-8.1,247.3,109,61
2005-03-16,0.0,2.2,25.0,-8.1,247.3,110,62
2005-03-17,0.0,3.6,29.0,-4.9,42.3,111,63
2005-03-17,0.0,3.6,29.0,-4.9,42.3,112,64
2005-03-18,9.0,0.0,31.0,-5.6,108.5,113,65
2005-03-18,9.0,0.0,31.0,-5.6,108.5,114,66
2005-03-19,9.0,-1.0,30.0,-5.9,76.9,115,67
2005-03-19,9.0,-1.0,30.0,-5.9,76.9,116,68
2005-03-20,9.0,-1.0,29.0,-4.8,219.2,117,69
2005-03-20,9.0,-1.0,29.0,-4.8,219.2,118,70
2005-03-21,9.0,-1.0,28.0,-2.8,266.7,119,71
2005-03-21,9.0,-1.0,28.0,-2.8,266.7,120,72
2005-03-22,9.0,0.1,28.0,-2.1,357.1,121,73
2005-03-22,9.0,0.1,28.0,-2.1,357.1,122,74
2005-03-23,9.0,0.2,28.0,-0.1,7.0,123,75
2005-03-23,9.0,0.2,28.0,-0.1,7.0,124,76
2005-03-24,9.0,-1.0,28.0,1.5,2.8,125,77
2005-03-24,9.0,-1.0,28.0,1.5,2.8,126,78
2005-03-25,9.0,0.0,25.0,5.0,6.4,127,79
2005-03-25,9.0,0.0,25.0,5.0,6.4,128,80
2005-03-26,9.0,-1.0,20.0,2.7,3.2,129,0
2005-03-26,9.0,-1.0,20.0,2.7,3.2,130,0
2005-03-27,9.0,-1.0,17.0,0.1,2.5,131,0
2005-03-27,9.0,-1.0,17.0,0.1,2.5,132,0
2005-03-28,9.0,0.0,17.0,-1.7,27.6,133,0
2005-03-28,9.0,0.0,17.0,-1.7,27.6,134,0
2005-03-29,9.0,0.0,17.0,-0.9,224.7,135,0
2005-03-29,9.0,0.0,17.0,-0.9,224.7,136,0
2005-03-30,9.0,-1.0,16.0,0.6,37.6,137,0
2005-03-30,9.0,-1.0,16.0,0.6,37.6,138,0
2005-03-31,9.0,-1.0,14.0,2.9,247.6,139,0
2005-03-31,9.0,-1.0,14.0,2.9,247.6,140,0
2005-04-01,9.0,-1.0,11.0,3.0,98.4,141,0
2005-04-01,9.0,-1.0,11.0,3.0,98.4,142,0
2005-04-02,9.0,-1.0,8.0,1.8,93.6,0,0
2005-04-02,9.0,-1.0,8.0,1.8,93.6,0,0
2005-04-03,9.0,-1.0,6.0,7.0,347.7,0,0
2005-04-03,9.0,-1.0,6.0,7.0,347.7,0,0
2005-04-04,9.0,-1.0,5.0,4.1,149.8,0,0
2005-04-04,9.0,-1.0,5.0,4.1,149.8,0,0
2005-04-05,9.0,0.0,4.0,5.3,1.2,0,0
2005-04-05,9.0,0.0,4.0,5.3,1.2,0,0
2005-04-06,9.0,-1.0,0.0,3.8,305.4,0,0
2005-04-06,9.0,-1.0,0.0,3.8,305.4,0,0
2005-04-07,9.0,4.1,0.0,4.1,134.8,0,0
2005-04-07,9.0,4.1,0.0,4.1,134.8,0,0
2005-04-08,9.0,0.1,-1.0,4.7,1.1,0,0
2005-04-08,9.0,0.1,-1.0,4.7,1.1,0,0
2005-04-09,9.0,0.0,-1.0,3.6,3.0,0,0
2005-04-09,9.0,0.0,-1.0,3.6,3.0,0,0
2005-04-10,9.0,-1.0,-1.0,1.2,272.3,0,0
2005-04-10,9.0,-1.0,-1.0,1.2,272.3,0,0
2005-04-11,9.0,1.6,-1.0,2.9,1.3,0,0
2005-04-11,9.0,1.6,-1.0,2.9,1.3,0,0
2005-04-12,9.0,-1.0,-1.0,3.9,59.0,0,0
2005-04-12,9.0,-1.0,-1.0,3.9,59.0,0,0
2005-04-13,9.0,-1.0,-1.0,4.8,2.3,0,0
2005-04-13,9.0,-1.0,-1.0,4.8,2.3,0,0
2005-04-14,9.0,-1.0,-1.0,6.1,1.8,0,0
2005-04-14,9.0,-1.0,-1.0,6.1,1.8,0,0
2005-04-15,9.0,-1.0,-1.0,7.7,267.6,0,0
2005-04-15,9.0,-1.0,-1.0,7.7,267.6,0,0
2005-04-16,9.0,-1.0,-1.0,6.8,38.1,0,0
2005-04-16,9.0,-1.0,-1.0,6.8,38.1,0,0
2005-04-17,9.0,-1.0,-1.0,8.1,363.1,0,0
2005-04-17,9.0,-1.0,-1.0,8.1,363.1,0,0
2005-04-18,9.0,0.0,-1.0,5.3,129.7,0,0
2005-04-18,9.0,0.0,-1.0,5.3,129.7,0,0
2005-04-19,9.0,0.0,0.0,1.8,185.3,0,0
2005-04-19,9.0,0.0,0.0,1.8,185.3,0,0
2005-04-20,9.0,0.6,-1.0,0.4,302.0,0,0
2005-04-20,9.0,0.6,-1.0,0.4,302.0,0,0
2005-04-21,9.0,3.3,0.0,-0.4,84.1,0,0
2005-04-21,9.0,3.3,0.0,-0.4,84.1,0,0
2005-04-22,9.0,0.0,3.0,0.8,137.3,0,0
2005-04-22,9.0,0.0,3.0,0.8,137.3,0,0
2005-04-23,9.0,-1.0,-1.0,2.6,442.3,0,0
2005-04-23,9.0,-1.0,-1.0,2.6,442.3,0,0
2005-04-24,9.0,-1.0,-1.0,3.9,451.9,0,0
2005-04-24,9.0,-1.0,-1.0,3.9,451.9,0,0
2005-04-25,9.0,-1.0,-1.0,5.5,215.3,0,0
2005-04-25,9.0,-1.0,-1.0,5.5,215.3,0,0
2005-04-26,9.0,-1.0,-1.0,6.4,493.6,0,0
2005-04-26,9.0,-1.0,-1.0,6.4,493.6,0,0
2005-04-27,9.0,-1.0,-1.0,6.8,403.2,0,0
2005-04-27,9.0,-1.0,-1.0,6.8,403.2,0,0
2005-04-28,9.0,-1.0,-1.0,8.4,216.4,0,0
2005-04-28,9.0,-1.0,-1.0,8.4,216.4,0,0
2005-04-29,9.0,-1.0,-1.0,8.5,107.8,0,0
2005-04-29,9.0,-1.0,-1.0,8.5,107.8,0,0
2005-04-30,8.0,0.1,-1.0,5.2,125.3,0,0
2005-04-30,8.0,0.1,-1.0,5.2,125.3,0,0
2005-05-01,8.0,-1.0,-1.0,4.1,523.4,0,0
2005-05-01,8.0,-1.0,-1.0,4.1,523.4,0,0
2005-05-02,8.0,-1.0,-1.0,5.3,358.1,0,0
2005-05-02,8.0,-1.0,-1.0,5.3,358.1,0,0
2005-05-03,7.0,6.9,-1.0,5.6,1.6,0,0
2005-05-03,7.0,6.9,-1.0,5.6,1.6,0,0
2005-05-04,8.0,-1.0,-1.0,7.0,4.8,0,0
2005-05-04,8.0,-1.0,-1.0,7.0,4.8,0,0
2005-05-05,0.0,-1.0,-1.0,6.7,2.4,0,0
2005-05-05,0.0,-1.0,-1.0,6.7,2.4,0,0
2005-05-06,8.0,-1.0,-1.0,9.0,1.4,0,0
2005-05-06,8.0,-1.0,-1.0,9.0,1.4,0,0
2005-05-07,7.0,-1.0,-1.0,7.8,160.3,0,0
2005-05-07,7.0,-1.0,-1.0,7.8,160.3,0,0
2005-05-08,0.0,-1.0,-1.0,9.0,5.0,0,0
2005-05-08,0.0,-1.0,-1.0,9.0,5.0,0,0
2005-05-09,7.0,0.0,-1.0,9.9,1.8,0,0
2005-05-09,7.0,0.0,-1.0,9.9,1.8,0,0
2005-05-10,3.0,2.6,-1.0,10.6,209.6,0,0
2005-05-10,3.0,2.6,-1.0,10.6,209.6,0,0
2005-05-11,7.0,-1.0,-1.0,10.1,1.2,0,0
2005-05-11,7.0,-1.0,-1.0,10.1,1.2,0,0
2005-05-12,7.0,-1.0,-1.0,9.5,84.6,0,0
2005-05-12,7.0,-1.0,-1.0,9.5,84.6,0,0
2005-05-13,1.0,-1.0,-1.0,12.4,385.7,0,0
2005-05-13,1.0,-1.0,-1.0,12.4,385.7,0,0
2005-05-14,7.0,-1.0,-1.0,11.9,361.8,0,0
2005-05-14,7.0,-1.0,-1.0,11.9,361.8,0,0
2005-05-15,1.0,0.7,-1.0,9.6,509.0,0,0
2005-05-15,1.0,0.7,-1.0,9.6,509.0,0,0
2005-05-16,0.0,11.7,-1.0,8.9,292.3,0,0
2005-05-16,0.0,11.7,-1.0,8.9,292.3,0,0
2005-05-17,7.0,7.4,-1.0,9.1,1.1,0,0
2005-05-17,7.0,7.4,-1.0,9.1,1.1,0,0
2005-05-18,7.0,-1.0,-1.0,7.8,493.6,0,0
2005-05-18,7.0,-1.0,-1.0,7.8,493.6,0,0
2005-05-19,3.0,0.0,-1.0,8.1,255.2,0,0
2005-05-19,3.0,0.0,-1.0,8.1,255.2,0,0
2005-05-20,0.0,-1.0,-1.0,9.5,355.0,0,0
2005-05-20,0.0,-1.0,-1.0,9.5,355.0,0,0
2005-05-21,0.0,-1.0,-1.0,12.0,6.2,0,0
2005-05-21,0.0,-1.0,-1.0,12.0,6.2,0,0
2005-05-22,0.0,0.0,-1.0,14.7,56.4,0,0
2005-05-22,0.0,0.0,-1.0,14.7,56.4,0,0
2005-05-23,7.0,-1.0,-1.0,16.0,350.3,0,0
2005-05-23,7.0,-1.0,-1.0,16.0,350.3,0,0
2005-05-24,0.0,0.1,-1.0,17.1,,0,0
2005-05-24,0.0,0.1,-1.0,17.1,,0,0
2005-05-25,8.0,0.0,-1.0,14.4,,0,0
2005-05-25,8.0,0.0,-1.0,14.4,,0,0
2005-05-26,7.0,0.5,-1.0,12.7,311.4,0,0
2005-05-26,7.0,0.5,-1.0,12.7,311.4,0,0
2005-05-27,8.0,-1.0,-1.0,14.1,1.8,0,0
2005-05-27,8.0,-1.0,-1.0,14.1,1.8,0,0
2005-05-28,0.0,0.6,-1.0,13.7,186.9,0,0
2005-05-28,0.0,0.6,-1.0,13.7,186.9,0,0
2005-05-29,7.0,0.3,-1.0,9.8,23.1,0,0
2005-05-29,7.0,0.3,-1.0,9.8,23.1,0,0
2005-05-30,5.0,9.9,-1.0,11.4,43.5,0,0
2005-05-30,5.0,9.9,-1.0,11.4,43.5,0,0
2005-05-31,7.0,26.2,-1.0,11.4,344.1,0,0
2005-05-31,7.0,26.2,-1.0,11.4,344.1,0,0
2005-06-01,7.0,1.1,-1.0,8.1,191.9,0,0
2005-06-01,7.0,1.1,-1.0,8.1,191.9,0,0
2005-06-02,3.0,0.0,-1.0,10.8,165.6,0,0
2005-06-02,3.0,0.0,-1.0,10.8,165.6,0,0
2005-06-03,7.0,0.0,-1.0,11.2,215.2,0,0
2005-06-03,7.0,0.0,-1.0,11.2,215.2,0,0
2005-06-04,8.0,16.1,-1.0,11.8,288.9,0,0
2005-06-04,8.0,16.1,-1.0,11.8,288.9,0,0
2005-06-05,8.0,4.8,-1.0,12.8,41.9,0,0
2005-06-05,8.0,4.8,-1.0,12.8,41.9,0,0
2005-06-06,7.0,-1.0,-1.0,11.2,50.8,0,0
2005-06-06,7.0,-1.0,-1.0,11.2,50.8,0,0
2005-06-07,8.0,-1.0,-1.0,12.0,4.9,0,0
2005-06-07,8.0,-1.0,-1.0,12.0,4.9,0,0
2005-06-08,7.0,-1.0,-1.0,13.9,172.0,0,0
2005-06-08,7.0,-1.0,-1.0,13.9,172.0,0,0
2005-06-09,0.0,-1.0,-1.0,14.4,175.4,0,0
2005-06-09,0.0,-1.0,-1.0,14.4,175.4,0,0
2005-06-10,5.0,-1.0,-1.0,13.5,64.7,0,0
2005-06-10,5.0,-1.0,-1.0,13.5,64.7,0,0
2005-06-11,0.0,11.6,-1.0,16.4,148.7,0,0
2005-06-11,0.0,11.6,-1.0,16.4,148.7,0,0
2005-06-12,7.0,11.8,-1.0,14.8,278.1,0,0
2005-06-12,7.0,11.8,-1.0,14.8,278.1,0,0
2005-06-13,7.0,0.9,-1.0,14.3,482.6,0,0
2005-06-13,7.0,0.9,-1.0,14.3,482.6,0,0
2005-06-14,7.0,-1.0,-1.0,15.7,237.9,0,0
2005-06-14,7.0,-1.0,-1.0,15.7,237.9,0,0
2005-06-15,8.0,-1.0,-1.0,18.0,105.7,0,0
2005-06-15,8.0,-1.0,-1.0,18.0,105.7,0,0
2005-06-16,0.0,-1.0,-1.0,15.8,272.7,0,0
2005-06-16,0.0,-1.0,-1.0,15.8,272.7,0,0
2005-06-17,3.0,-1.0,-1.0,15.9,137.3,0,0
2005-06-17,3.0,-1.0,-1.0,15.9,137.3,0,0
2005-06-18,7.0,0.1,-1.0,18.5,399.3,0,0
2005-06-18,7.0,0.1,-1.0,18.5,399.3,0,0
2005-06-19,5.0,-1.0,-1.0,17.5,632.6,0,0
2005-06-19,5.0,-1.0,-1.0,17.5,632.6,0,0
2005-06-20,0.0,-1.0,-1.0,15.4,353.2,0,0
2005-06-20,0.0,-1.0,-1.0,15.4,353.2,0,0
2005-06-21,5.0,-1.0,-1.0,16.1,249.6,0,0
2005-06-21,5.0,-1.0,-1.0,16.1,249.6,0,0
2005-06-22,0.0,-1.0,-1.0,16.6,7.4,0,0
2005-06-22,0.0,-1.0,-1.0,16.6,7.4,0,0
2005-06-23,0.0,-1.0,-1.0,17.4,308.4,0,0
2005-06-23,0.0,-1.0,-1.0,17.4,308.4,0,0
2005-06-24,0.0,-1.0,-1.0,17.5,106.2,0,0
2005-06-24,0.0,-1.0,-1.0,17.5,106.2,0,0
2005-06-25,0.0,3.1,-1.0,14.4,23.0,0,0
2005-06-25,0.0,3.1,-1.0,14.4,23.0,0,0
2005-06-26,0.0,0.2,-1.0,14.8,183.6,0,0
2005-06-26,0.0,0.2,-1.0,14.8,183.6,0,0
2005-06-27,0.0,3.0,-1.0,14.3,193.3,0,0
2005-06-27,0.0,3.0,-1.0,14.3,193.3,0,0
2005-06-28,7.0,7.3,-1.0,12.4,23.8,0,0
2005-06-28,7.0,7.3,-1.0,12.4,23.8,0,0
2005-06-29,7.0,5.5,-1.0,11.2,196.6,0,0
2005-06-29,7.0,5.5,-1.0,11.2,196.6,0,0
2005-06-30,0.0,6.5,-1.0,14.0,527.3,0,0
2005-06-30,0.0,6.5,-1.0,14.0,527.3,0,0
2005-07-01,7.0,5.6,-1.0,15.8,446.6,0,0
2005-07-01,7.0,5.6,-1.0,15.8,446.6,0,0
2005-07-02,0.0,0.0,-1.0,16.4,506.2,0,0
2005-07-02,0.0,0.0,-1.0,16.4,506.2,0,0
2005-07-03,0.0,-1.0,-1.0,18.4,606.6,0,0
2005-07-03,0.0,-1.0,-1.0,18.4,606.6,0,0
2005-07-04,0.0,-1.0,-1.0,19.7,448.8,0,0
2005-07-04,0.0,-1.0,-1.0,19.7,448.8,0,0
2005-07-05,1.0,-1.0,-1.0,21.1,614.0,0,0
2005-07-05,1.0,-1.0,-1.0,21.1,614.0,0,0
2005-07-06,7.0,1.0,-1.0,21.7,522.9,0,0
2005-07-06,7.0,1.0,-1.0,21.7,522.9,0,0
2005-07-07,1.0,0.0,-1.0,18.3,597.8,0,0
2005-07-07,1.0,0.0,-1.0,18.3,597.8,0,0
2005-07-08,7.0,-1.0,-1.0,18.3,409.8,0,0
2005-07-08,7.0,-1.0,-1.0,18.3,409.8,0,0
2005-07-09,0.0,-1.0,-1.0,20.2,417.0,0,0
2005-07-09,0.0,-1.0,-1.0,20.2,417.0,0,0
2005-07-10,0.0,-1.0,-1.0,23.2,332.3,0,0
2005-07-10,0.0,-1.0,-1.0,23.2,332.3,0,0
2005-07-11,0.0,0.5,-1.0,24.6,61.1,0,0
2005-07-11,0.0,0.5,-1.0,24.6,61.1,0,0
2005-07-12,0.0,-1.0,-1.0,22.0,365.7,0,0
2005-07-12,0.0,-1.0,-1.0,22.0,365.7,0,0
2005-07-13,0.0,-1.0,-1.0,22.0,132.6,0,0
2005-07-13,0.0,-1.0,-1.0,22.0,132.6,0,0
2005-07-14,0.0,0.0,-1.0,20.4,399.6,0,0
2005-07-14,0.0,0.0,-1.0,20.4,399.6,0,0
2005-07-15,1.0,-1.0,-1.0,20.5,225.5,0,0
2005-07-15,1.0,-1.0,-1.0,20.5,225.5,0,0
2005-07-16,0.0,-1.0,-1.0,21.3,216.8,0,0
2005-07-16,0.0,-1.0,-1.0,21.3,216.8,0,0
2005-07-17,1.0,0.1,-1.0,20.6,146.2,0,0
2005-07-17,1.0,0.1,-1.0,20.6,146.2,0,0
2005-07-18,8.0,0.4,-1.0,19.9,304.7,0,0
2005-07-18,8.0,0.4,-1.0,19.9,304.7,0,0
2005-07-19,0.0,1.7,-1.0,18.3,329.8,0,0
2005-07-19,0.0,1.7,-1.0,18.3,329.8,0,0
2005-07-20,7.0,0.9,-1.0,18.7,39.5,0,0
2005-07-20,7.0,0.9,-1.0,18.7,39.5,0,0
2005-07-21,1.0,0.0,-1.0,18.4,1.0,0,0
2005-07-21,1.0,0.0,-1.0,18.4,1.0,0,0
2005-07-22,7.0,6.9,-1.0,16.0,2.7,0,0
2005-07-22,7.0,6.9,-1.0,16.0,2.7,0,0
2005-07-23,3.0,5.7,-1.0,17.0,0.4,0,0
2005-07-23,3.0,5.7,-1.0,17.0,0.4,0,0
2005-07-24,7.0,0.7,-1.0,17.5,36.6,0,0
2005-07-24,7.0,0.7,-1.0,17.5,36.6,0,0
2005-07-25,1.0,0.0,-1.0,17.8,59.2,0,0
2005-07-25,1.0,0.0,-1.0,17.8,59.2,0,0
2005-07-26,7.0,21.1,-1.0,18.2,210.2,0,0
2005-07-26,7.0,21.1,-1.0,18.2,210.2,0,0
2005-07-27,7.0,2.2,-1.0,18.0,175.7,0,0
2005-07-27,7.0,2.2,-1.0,18.0,175.7,0,0
2005-07-28,7.0,1.0,-1.0,18.7,1.2,0,0
2005-07-28,7.0,1.0,-1.0,18.7,1.2,0,0
2005-07-29,0.0,-1.0,-1.0,17.7,79.9,0,0
2005-07-29,0.0,-1.0,-1.0,17.7,79.9,0,0
2005-07-30,0.0,0.7,-1.0,17.5,232.6,0,0
2005-07-30,0.0,0.7,-1.0,17.5,232.6,0,0
2005-07-31,7.0,1.2,-1.0,18.4,353.5,0,0
2005-07-31,7.0,1.2,-1.0,18.4,353.5,0,0
2005-08-01,3.0,1.9,-1.0,18.6,369.5,0,0
2005-08-01,3.0,1.9,-1.0,18.6,369.5,0,0
2005-08-02,7.0,0.0,-1.0,18.4,243.5,0,0
2005-08-02,7.0,0.0,-1.0,18.4,243.5,0,0
2005-08-03,0.0,-1.0,-1.0,16.4,199.8,0,0
2005-08-03,0.0,-1.0,-1.0,16.4,199.8,0,0
2005-08-04,0.0,30.7,-1.0,17.5,150.6,0,0
2005-08-04,0.0,30.7,-1.0,17.5,150.6,0,0
2005-08-05,7.0,0.0,-1.0,16.9,16.6,0,0
