Date,cloud_cover_code,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],Direct solar radiation mean [W/m2],days_above_10cm,days_above_20cm
2005-01-02,8.0,0.2,10.0,-1.3,1.1,0,0
2005-01-03,7.0,2.2,10.0,-1.8,0.7,0,0
2005-01-04,7.0,0.7,15.0,-2.9,1.8,1,0
2005-01-05,7.0,-1.0,15.0,-4.2,1.8,2,0
2005-01-06,8.0,1.5,15.0,-6.3,1.7,3,0
2005-01-07,7.0,8.8,16.0,-4.2,0.9,4,0
2005-01-08,8.0,1.0,25.0,-1.1,1.3,5,1
2005-01-09,8.0,1.6,25.0,-2.6,1.3,6,2
2005-01-10,8.0,1.3,25.0,-6.8,2.1,7,3
2005-01-11,7.0,-1.0,24.0,-1.1,1.3,8,4
2005-01-12,0.0,0.5,23.0,-2.1,1.3,9,5
2005-01-13,7.0,2.5,20.0,1.3,1.3,10,0
2005-01-14,8.0,-1.0,20.0,-3.3,16.3,11,0
2005-01-15,3.0,-1.0,20.0,-9.8,30.7,12,0
2005-01-16,7.0,5.2,20.0,-8.6,5.9,13,0
2005-01-17,8.0,1.5,25.0,-1.1,2.1,14,1
2005-01-18,7.0,0.7,20.0,0.6,1.0,15,0
2005-01-19,8.0,2.1,19.0,-1.1,1.0,16,0
2005-01-20,8.0,2.5,22.0,-3.1,0.9,17,1
2005-01-21,7.0,1.2,22.0,-3.1,1.1,18,2
2005-01-22,8.0,0.8,24.0,-5.8,2.9,19,3
2005-01-23,8.0,-1.0,25.0,-10.6,3.4,20,4
2005-01-24,8.0,3.5,25.0,-10.7,27.8,21,5
2005-01-25,7.0,-1.0,28.0,-6.5,11.7,22,6
2005-01-26,9.0,0.8,28.0,-8.4,1.2,23,7
2005-01-27,7.0,0.1,29.0,-10.9,1.4,24,8
2005-01-28,0.0,2.3,29.0,-21.5,8.9,25,9
2005-01-29,8.0,1.2,29.0,-15.4,14.5,26,10
2005-01-30,7.0,17.4,25.0,-9.4,1.2,27,11
2005-01-31,9.0,-1.0,20.0,-5.4,1.0,28,0
2005-02-01,7.0,-1.0,20.0,-7.2,1.2,29,0
2005-02-02,8.0,0.0,25.0,-14.1,1.3,30,1
2005-02-03,7.0,2.0,25.0,-9.1,1.1,31,2
2005-02-04,7.0,2.5,20.0,-2.5,0.8,32,0
2005-02-05,8.0,6.7,21.0,-0.4,35.1,33,1
2005-02-06,8.0,-1.0,21.0,-4.7,102.4,34,2
2005-02-07,8.0,-1.0,21.0,-5.6,51.5,35,3
2005-02-08,8.0,-1.0,21.0,-4.9,2.8,36,4
2005-02-09,7.0,-1.0,21.0,-5.8,1.9,37,5
2005-02-10,8.0,2.0,21.0,-5.1,0.6,38,6
2005-02-11,8.0,-1.0,23.0,-0.7,41.3,39,7
2005-02-12,8.0,0.0,23.0,-3.7,118.3,40,8
2005-02-13,8.0,0.0,23.0,-4.1,2.2,41,9
2005-02-14,7.0,0.0,23.0,-10.0,51.9,42,10
2005-02-15,7.0,-1.0,23.0,-14.7,37.7,43,11
2005-02-16,8.0,0.1,23.0,-19.5,56.8,44,12
2005-02-17,0.0,0.2,23.0,-14.3,17.1,45,13
2005-02-18,8.0,0.0,23.0,-9.8,1.6,46,14
2005-02-19,7.0,0.2,23.0,-7.7,1.1,47,15
2005-02-20,8.0,0.3,23.0,-8.7,1.0,48,16
2005-02-21,8.0,-1.0,25.0,-12.3,202.8,49,17
2005-02-22,0.0,-1.0,25.0,-16.5,220.5,50,18
2005-02-23,0.0,-1.0,25.0,-18.3,21.2,51,19
2005-02-24,3.0,0.5,25.0,-10.6,4.9,52,20
2005-02-25,8.0,-1.0,26.0,-7.8,169.4,53,21
2005-02-26,5.0,-1.0,26.0,-12.1,166.7,54,22
2005-02-27,7.0,-1.0,27.0,-13.9,222.4,55,23
2005-02-28,5.0,-1.0,26.0,-17.8,105.3,56,24
2005-03-01,0.0,0.0,26.0,-18.4,198.9,57,25
2005-03-02,7.0,-1.0,26.0,-15.5,122.2,58,26
2005-03-03,0.0,0.9,26.0,-8.8,262.0,59,27
2005-03-04,5.0,-1.0,27.0,-9.3,2.6,60,28
2005-03-05,0.0,-1.0,27.0,-12.5,1.5,61,29
2005-03-06,0.0,0.0,27.0,-12.0,1.3,62,30
2005-03-07,7.0,1.8,27.0,-9.5,4.0,63,31
2005-03-08,8.0,-1.0,29.0,-8.5,285.6,64,32
2005-03-09,0.0,-1.0,29.0,-13.4,289.2,65,33
2005-03-10,0.0,-1.0,29.0,-16.1,23.1,66,34
2005-03-11,0.0,-1.0,29.0,-14.9,304.8,67,35
2005-03-12,7.0,-1.0,28.0,-11.1,313.4,68,36
2005-03-13,5.0,-1.0,28.0,-14.2,259.7,69,37
2005-03-14,0.0,-1.0,28.0,-12.9,219.3,70,38
2005-03-15,7.0,-1.0,28.0,-12.2,216.6,71,39
2005-03-16,0.0,-1.0,28.0,-14.8,247.3,72,40
2005-03-17,0.0,1.1,28.0,-12.6,42.3,73,41
2005-03-18,7.0,-1.0,29.0,-10.5,108.5,74,42
2005-03-19,0.0,0.0,29.0,-6.3,76.9,75,43
2005-03-20,0.0,-1.0,29.0,-7.5,219.2,76,44
2005-03-21,0.0,-1.0,29.0,-6.1,266.7,77,45
2005-03-22,7.0,-1.0,29.0,-7.1,357.1,78,46
2005-03-23,0.0,3.1,29.0,-8.0,7.0,79,47
2005-03-24,8.0,0.8,30.0,1.6,2.8,80,48
2005-03-25,0.0,0.0,26.0,2.2,6.4,81,49
2005-03-26,7.0,-1.0,26.0,-0.6,3.2,82,50
2005-03-27,5.0,-1.0,26.0,-5.2,2.5,83,51
2005-03-28,0.0,-1.0,25.0,-7.2,27.6,84,52
2005-03-29,8.0,-1.0,24.0,-2.8,224.7,85,53
2005-03-30,7.0,-1.0,24.0,-1.2,37.6,86,54
2005-03-31,8.0,-1.0,24.0,1.1,247.6,87,55
2005-04-01,7.0,-1.0,23.0,2.0,98.4,88,56
2005-04-02,8.0,-1.0,23.0,3.9,93.6,89,57
2005-04-03,1.0,-1.0,23.0,1.0,347.7,90,58
2005-04-04,7.0,0.3,20.0,3.7,149.8,91,0
2005-04-05,3.0,0.0,5.0,7.4,1.2,0,0
2005-04-06,7.0,2.3,3.0,3.4,305.4,0,0
2005-04-07,0.0,3.1,1.0,2.1,134.8,0,0
2005-04-08,5.0,-1.0,1.0,2.8,1.1,0,0
2005-04-09,0.0,0.3,1.0,3.3,3.0,0,0
2005-04-10,5.0,-1.0,1.0,3.0,272.3,0,0
2005-04-11,0.0,1.4,1.0,0.1,1.3,0,0
2005-04-12,9.0,3.4,0.0,1.6,59.0,0,0
2005-04-13,7.0,1.2,0.0,3.0,2.3,0,0
2005-04-14,7.0,-1.0,0.0,2.9,1.8,0,0
2005-04-15,7.0,-1.0,0.0,3.1,267.6,0,0
2005-04-16,5.0,-1.0,0.0,4.1,38.1,0,0
2005-04-17,0.0,-1.0,0.0,1.0,363.1,0,0
2005-04-18,0.0,0.0,0.0,-1.9,129.7,0,0
2005-04-19,0.0,-1.0,0.0,-3.5,185.3,0,0
2005-04-20,7.0,0.0,0.0,-2.6,302.0,0,0
2005-04-21,7.0,2.3,0.0,-3.7,84.1,0,0
2005-04-22,8.0,-1.0,0.0,-0.5,137.3,0,0
2005-04-23,0.0,-1.0,0.0,0.8,442.3,0,0
2005-04-24,0.0,-1.0,0.0,2.6,451.9,0,0
2005-04-25,0.0,-1.0,0.0,3.9,215.3,0,0
2005-04-26,0.0,-1.0,0.0,5.4,493.6,0,0
2005-04-27,5.0,-1.0,0.0,7.7,403.2,0,0
2005-04-28,1.0,-1.0,0.0,5.6,216.4,0,0
2005-04-29,8.0,-1.0,0.0,3.7,107.8,0,0
2005-04-30,8.0,-1.0,-1.0,0.8,125.3,0,0
2005-05-01,7.0,-1.0,-1.0,-0.8,523.4,0,0
2005-05-02,0.0,-1.0,-1.0,-0.7,358.1,0,0
2005-05-03,5.0,-1.0,-1.0,3.5,1.6,0,0
2005-05-04,8.0,-1.0,-1.0,6.1,4.8,0,0
2005-05-05,1.0,0.4,-1.0,4.4,2.4,0,0
2005-05-06,7.0,0.0,-1.0,,1.4,0,0
2005-05-07,8.0,0.0,-1.0,2.5,160.3,0,0
2005-05-08,8.0,6.3,-1.0,5.8,5.0,0,0
2005-05-09,7.0,16.5,-1.0,3.7,1.8,0,0
2005-05-10,5.0,10.4,-1.0,5.3,209.6,0,0
2005-05-11,7.0,1.3,1.0,3.0,1.2,0,0
2005-05-12,8.0,-1.0,-1.0,8.1,84.6,0,0
2005-05-13,1.0,-1.0,-1.0,,385.7,0,0
2005-05-14,7.0,2.5,-1.0,,361.8,0,0
2005-05-15,7.0,0.0,-1.0,,509.0,0,0
2005-05-16,7.0,8.0,-1.0,,292.3,0,0
2005-05-17,7.0,0.8,-1.0,9.1,1.1,0,0
2005-05-18,7.0,-1.0,-1.0,4.1,493.6,0,0
2005-05-19,7.0,5.3,-1.0,4.8,255.2,0,0
2005-05-20,7.0,0.0,-1.0,8.1,355.0,0,0
2005-05-21,0.0,-1.0,-1.0,11.3,6.2,0,0
2005-05-22,0.0,0.0,-1.0,14.2,56.4,0,0
2005-05-23,7.0,0.0,-1.0,12.5,350.3,0,0
2005-05-24,3.0,17.8,-1.0,16.6,,0,0
2005-05-25,1.0,14.9,-1.0,12.6,,0,0
2005-05-26,7.0,10.0,-1.0,13.1,311.4,0,0
2005-05-27,7.0,0.5,-1.0,11.3,1.8,0,0
2005-05-28,0.0,0.0,-1.0,7.1,186.9,0,0
2005-05-29,0.0,-1.0,-1.0,8.4,23.1,0,0
2005-05-30,0.0,0.0,-1.0,7.2,43.5,0,0
2005-05-31,0.0,-1.0,-1.0,8.3,344.1,0,0
2005-06-01,3.0,0.0,-1.0,9.2,191.9,0,0
2005-06-02,3.0,0.0,-1.0,9.5,165.6,0,0
2005-06-03,8.0,2.1,-1.0,9.7,215.2,0,0
2005-06-04,0.0,0.2,-1.0,11.8,288.9,0,0
2005-06-05,7.0,6.3,-1.0,11.0,41.9,0,0
2005-06-06,7.0,13.5,-1.0,11.9,50.8,0,0
2005-06-07,7.0,-1.0,-1.0,9.6,4.9,0,0
2005-06-08,8.0,-1.0,-1.0,10.1,172.0,0,0
2005-06-09,0.0,-1.0,-1.0,12.7,175.4,0,0
2005-06-10,0.0,1.3,-1.0,15.3,64.7,0,0
2005-06-11,7.0,-1.0,-1.0,17.4,148.7,0,0
2005-06-12,1.0,-1.0,-1.0,18.7,278.1,0,0
2005-06-13,7.0,-1.0,-1.0,20.7,482.6,0,0
2005-06-14,0.0,-1.0,-1.0,18.0,237.9,0,0
2005-06-15,5.0,5.3,-1.0,9.4,105.7,0,0
2005-06-16,8.0,-1.0,-1.0,14.0,272.7,0,0
2005-06-17,0.0,-1.0,-1.0,16.6,137.3,0,0
2005-06-18,3.0,-1.0,-1.0,13.9,399.3,0,0
2005-06-19,0.0,1.5,-1.0,13.7,632.6,0,0
2005-06-20,0.0,-1.0,-1.0,14.4,353.2,0,0
2005-06-21,0.0,0.0,-1.0,15.9,249.6,0,0
2005-06-22,1.0,-1.0,-1.0,19.1,7.4,0,0
2005-06-23,1.0,-1.0,-1.0,16.7,308.4,0,0
2005-06-24,0.0,1.8,-1.0,15.7,106.2,0,0
2005-06-25,3.0,0.7,-1.0,12.9,23.0,0,0
2005-06-26,7.0,0.7,-1.0,12.0,183.6,0,0
2005-06-27,0.0,6.8,-1.0,13.1,193.3,0,0
2005-06-28,7.0,0.5,-1.0,,23.8,0,0
2005-06-29,7.0,3.5,-1.0,,196.6,0,0
2005-06-30,7.0,-1.0,-1.0,,527.3,0,0
2005-07-01,0.0,-1.0,-1.0,,446.6,0,0
2005-07-02,1.0,-1.0,-1.0,,506.2,0,0
2005-07-03,0.0,-1.0,-1.0,,606.6,0,0
2005-07-04,0.0,-1.0,-1.0,,448.8,0,0
2005-07-05,0.0,0.7,-1.0,,614.0,0,0
2005-07-06,7.0,-1.0,-1.0,16.9,522.9,0,0
2005-07-07,7.0,-1.0,-1.0,16.2,597.8,0,0
2005-07-08,0.0,-1.0,-1.0,17.5,409.8,0,0
2005-07-09,1.0,-1.0,-1.0,21.4,417.0,0,0
2005-07-10,0.0,-1.0,-1.0,21.9,332.3,0,0
2005-07-11,1.0,-1.0,-1.0,20.8,61.1,0,0
2005-07-12,0.0,-1.0,-1.0,19.8,365.7,0,0
2005-07-13,0.0,14.0,-1.0,19.7,132.6,0,0
2005-07-14,8.0,-1.0,-1.0,,399.6,0,0
2005-07-15,7.0,-1.0,-1.0,,225.5,0,0
2005-07-16,8.0,-1.0,-1.0,,216.8,0,0
2005-07-17,0.0,-1.0,-1.0,,146.2,0,0
2005-07-18,1.0,1.6,-1.0,,304.7,0,0
2005-07-19,0.0,7.4,-1.0,,329.8,0,0
2005-07-20,7.0,1.8,-1.0,,39.5,0,0
2005-07-21,7.0,28.3,-1.0,18.6,1.0,0,0
2005-07-22,5.0,2.4,-1.0,18.6,2.7,0,0
2005-07-23,5.0,2.6,-1.0,17.4,0.4,0,0
2005-07-24,1.0,0.9,-1.0,16.9,36.6,0,0
2005-07-25,7.0,1.6,-1.0,16.7,59.2,0,0
2005-07-26,7.0,-1.0,-1.0,17.8,210.2,0,0
2005-07-27,0.0,4.1,-1.0,16.5,175.7,0,0
2005-07-28,5.0,2.5,-1.0,15.5,1.2,0,0
2005-07-29,0.0,-1.0,-1.0,13.6,79.9,0,0
2005-07-30,1.0,1.4,-1.0,12.7,232.6,0,0
2005-07-31,0.0,0.2,-1.0,15.0,353.5,0,0
2005-08-01,1.0,0.9,-1.0,12.3,369.5,0,0
2005-08-02,7.0,0.4,-1.0,13.7,243.5,0,0
2005-08-03,8.0,-1.0,-1.0,13.1,199.8,0,0
2005-08-04,0.0,5.6,-1.0,15.5,150.6,0,0
2005-08-05,8.0,0.3,-1.0,15.1,16.6,0,0
2005-08-06,0.0,0.3,-1.0,15.7,305.9,0,0
2005-08-07,7.0,0.1,-1.0,16.1,184.1,0,0
2005-08-08,8.0,-1.0,-1.0,20.2,0.8,0,0
2005-08-09,0.0,-1.0,-1.0,21.4,193.2,0,0
2005-08-10,0.0,-1.0,-1.0,20.0,160.0,0,0
2005-08-11,7.0,0.1,-1.0,15.0,163.8,0,0
2005-08-12,3.0,7.5,-1.0,14.4,101.5,0,0
2005-08-13,7.0,3.5,-1.0,15.6,1.1,0,0
2005-08-14,7.0,1.8,-1.0,15.1,31.2,0,0
2005-08-15,5.0,8.9,-1.0,14.8,2.0,0,0
2005-08-16,7.0,10.0,-1.0,13.9,105.0,0,0
2005-08-17,7.0,8.0,-1.0,11.2,27.0,0,0
2005-08-18,3.0,-1.0,-1.0,12.0,314.7,0,0
2005-08-19,0.0,-1.0,-1.0,15.0,169.3,0,0
2005-08-20,0.0,0.0,-1.0,18.1,5.5,0,0
2005-08-21,1.0,-1.0,-1.0,14.7,197.7,0,0
2005-08-22,0.0,-1.0,-1.0,12.2,291.1,0,0
2005-08-23,3.0,-1.0,-1.0,13.5,5.7,0,0
2005-08-24,0.0,0.6,-1.0,15.1,19.7,0,0
2005-08-25,3.0,-1.0,-1.0,17.3,83.6,0,0
2005-08-26,3.0,-1.0,-1.0,18.1,120.5,0,0
2005-08-27,7.0,2.1,-1.0,13.8,353.3,0,0
2005-08-28,7.0,6.3,-1.0,11.7,74.6,0,0
2005-08-29,7.0,17.3,-1.0,12.5,49.4,0,0
2005-08-30,8.0,0.6,-1.0,13.4,67.4,0,0
2005-08-31,7.0,-1.0,-1.0,12.2,304.0,0,0
2005-09-01,0.0,-1.0,-1.0,12.1,164.5,0,0
2005-09-02,0.0,-1.0,-1.0,13.5,394.1,0,0
2005-09-03,0.0,0.1,-1.0,13.8,9.0,0,0
2005-09-04,5.0,-1.0,-1.0,11.1,71.7,0,0
2005-09-05,7.0,-1.0,-1.0,10.8,131.0,0,0
2005-09-06,0.0,0.5,-1.0,9.7,113.9,0,0
2005-09-07,7.0,7.5,-1.0,15.7,0.6,0,0
2005-09-08,7.0,10.3,-1.0,14.4,2.3,0,0
2005-09-09,5.0,2.8,-1.0,10.7,0.7,0,0
2005-09-10,7.0,-1.0,-1.0,8.0,170.5,0,0
2005-09-11,0.0,-1.0,-1.0,7.7,39.1,0,0
2005-09-12,0.0,2.7,-1.0,8.6,36.4,0,0
2005-09-13,7.0,1.5,-1.0,6.6,233.3,0,0
2005-09-14,3.0,28.1,-1.0,9.8,0.7,0,0
2005-09-15,7.0,-1.0,-1.0,6.0,257.7,0,0
2005-09-16,7.0,1.8,-1.0,3.3,79.4,0,0
2005-09-17,7.0,0.1,-1.0,2.8,240.3,0,0
2005-09-18,0.0,3.4,-1.0,5.5,35.1,0,0
2005-09-19,8.0,-1.0,-1.0,7.4,329.8,0,0
2005-09-20,0.0,1.7,-1.0,10.5,57.2,0,0
2005-09-21,7.0,0.1,-1.0,10.6,69.6,0,0
2005-09-22,0.0,-1.0,-1.0,8.4,306.4,0,0
2005-09-23,3.0,-1.0,-1.0,12.4,131.4,0,0
2005-09-24,7.0,1.2,-1.0,12.0,5.7,0,0
2005-09-25,3.0,-1.0,-1.0,10.2,169.8,0,0
2005-09-26,7.0,0.0,-1.0,13.0,0.6,0,0
2005-09-27,0.0,-1.0,-1.0,14.0,0.4,0,0
2005-09-28,0.0,4.5,-1.0,13.7,0.5,0,0
2005-09-29,7.0,5.2,-1.0,11.8,0.8,0,0
2005-09-30,3.0,0.2,-1.0,8.1,10.1,0,0
2005-10-01,9.0,-1.0,-1.0,7.7,0.7,0,0
2005-10-02,7.0,4.0,-1.0,11.5,0.1,0,0
2005-10-03,5.0,-1.0,-1.0,10.0,8.6,0,0
2005-10-04,0.0,-1.0,-1.0,7.6,272.7,0,0
2005-10-05,1.0,-1.0,-1.0,7.0,92.1,0,0
2005-10-06,0.0,-1.0,-1.0,9.6,128.0,0,0
2005-10-07,0.0,0.0,-1.0,6.9,187.4,0,0
2005-10-08,8.0,-1.0,-1.0,9.3,0.4,0,0
2005-10-09,8.0,0.2,-1.0,11.2,0.4,0,0
2005-10-10,7.0,-1.0,-1.0,10.3,96.1,0,0
2005-10-11,3.0,-1.0,-1.0,10.3,175.9,0,0
2005-10-12,0.0,-1.0,-1.0,10.1,1.8,0,0
2005-10-13,8.0,-1.0,-1.0,8.4,0.5,0,0
2005-10-14,8.0,2.5,-1.0,7.0,6.9,0,0
2005-10-15,1.0,0.2,-1.0,4.7,1.1,0,0
2005-10-16,7.0,-1.0,-1.0,2.8,0.9,0,0
2005-10-17,8.0,-1.0,-1.0,1.7,1.3,0,0
2005-10-18,1.0,-1.0,-1.0,2.4,206.3,0,0
2005-10-19,0.0,0.0,-1.0,-0.3,2.1,0,0
2005-10-20,8.0,0.5,-1.0,2.9,1.2,0,0
2005-10-21,3.0,4.0,-1.0,5.5,2.3,0,0
2005-10-22,8.0,-1.0,-1.0,0.1,2.3,0,0
2005-10-23,8.0,0.2,-1.0,-1.1,11.6,0,0
2005-10-24,8.0,-1.0,0.0,-3.4,139.5,0,0
2005-10-25,5.0,0.0,-1.0,-3.9,177.3,0,0
2005-10-26,7.0,-1.0,-1.0,-4.8,136.2,0,0
2005-10-27,8.0,-1.0,-1.0,-6.1,162.4,0,0
2005-10-28,7.0,0.0,-1.0,-2.4,1.7,0,0
2005-10-29,8.0,1.5,-1.0,5.6,1.0,0,0
2005-10-30,7.0,-1.0,-1.0,6.2,20.9,0,0
2005-10-31,9.0,0.0,-1.0,7.1,0.7,0,0
2005-11-01,9.0,0.0,-1.0,7.4,0.7,0,0
2005-11-02,0.0,2.9,-1.0,3.4,0.7,0,0
2005-11-03,7.0,0.5,-1.0,6.2,77.3,0,0
2005-11-04,8.0,1.7,-1.0,5.9,0.8,0,0
2005-11-05,7.0,2.6,-1.0,8.6,20.9,0,0
2005-11-06,8.0,5.1,-1.0,3.9,9.5,0,0
2005-11-07,8.0,5.8,-1.0,4.5,1.5,0,0
2005-11-08,7.0,7.1,-1.0,7.1,1.3,0,0
2005-11-09,7.0,0.0,-1.0,6.5,1.4,0,0
2005-11-10,7.0,8.4,-1.0,7.2,66.7,0,0
2005-11-11,7.0,1.6,-1.0,4.6,1.5,0,0
2005-11-12,7.0,4.0,-1.0,3.5,1.4,0,0
2005-11-13,8.0,1.0,-1.0,6.6,1.1,0,0
2005-11-14,7.0,3.4,-1.0,1.7,1.5,0,0
2005-11-15,7.0,18.0,-1.0,1.6,1.1,0,0
2005-11-16,9.0,0.5,2.0,-2.2,32.9,0,0
2005-11-17,8.0,1.3,2.0,-3.6,2.7,0,0
2005-11-18,8.0,0.0,3.0,-4.5,1.8,0,0
2005-11-19,8.0,0.2,3.0,-3.9,2.2,0,0
2005-11-20,7.0,0.3,3.0,-2.8,16.0,0,0
2005-11-21,7.0,0.3,3.0,-2.5,24.7,0,0
2005-11-22,8.0,0.1,2.0,-0.9,1.5,0,0
2005-11-23,7.0,0.0,1.0,1.9,0.9,0,0
2005-11-24,8.0,4.8,0.0,2.1,1.1,0,0
2005-11-25,7.0,0.1,-1.0,1.9,0.8,0,0
2005-11-26,8.0,5.6,-1.0,-0.5,1.7,0,0
2005-11-27,8.0,0.4,4.0,-1.6,4.3,0,0
2005-11-28,7.0,3.5,4.0,-0.6,1.8,0,0
2005-11-29,8.0,2.7,2.0,0.4,1.3,0,0
2005-11-30,7.0,2.8,3.0,-1.5,1.6,0,0
2005-12-01,7.0,0.3,5.0,-4.0,2.1,0,0
2005-12-02,7.0,0.7,5.0,-2.5,2.0,0,0
2005-12-03,8.0,-1.0,4.0,-0.7,2.0,0,0
2005-12-04,7.0,-1.0,4.0,-5.5,2.3,0,0
2005-12-05,0.0,0.2,4.0,-6.1,1.5,0,0
2005-12-06,9.0,4.5,4.0,-2.5,1.9,0,0
2005-12-07,8.0,0.0,8.0,-4.2,4.5,0,0
2005-12-08,8.0,0.6,8.0,-8.2,4.3,0,0
2005-12-09,8.0,0.0,9.0,-11.3,1.8,0,0
2005-12-10,7.0,0.1,9.0,-5.5,1.4,0,0
2005-12-11,7.0,6.7,9.0,-7.1,2.8,0,0
2005-12-12,8.0,2.2,13.0,-0.2,1.1,1,0
2005-12-13,3.0,-1.0,11.0,-7.9,1.4,2,0
2005-12-14,1.0,2.7,11.0,-7.6,3.3,3,0
2005-12-15,9.0,0.3,14.0,-4.5,2.4,4,0
2005-12-16,7.0,-1.0,14.0,-5.9,2.1,5,0
2005-12-17,8.0,0.2,14.0,-8.9,1.6,6,0
2005-12-18,8.0,-1.0,14.0,-8.2,1.6,7,0
2005-12-19,8.0,0.0,14.0,-5.6,2.1,8,0
2005-12-20,7.0,-1.0,14.0,-8.3,2.7,9,0
2005-12-21,7.0,0.0,14.0,-9.8,4.4,10,0
2005-12-22,1.0,-1.0,14.0,-11.7,5.6,11,0
2005-12-23,0.0,3.9,13.0,-9.9,3.2,12,0
2005-12-24,8.0,3.7,17.0,-4.5,1.1,13,0
2005-12-25,8.0,0.3,23.0,-7.5,1.2,14,1
2005-12-26,7.0,0.0,23.0,-15.3,2.9,15,2
2005-12-27,0.0,0.0,23.0,-16.2,2.5,16,3
2005-12-28,7.0,0.7,23.0,-16.6,1.9,17,4
2005-12-29,8.0,-1.0,25.0,-22.4,2.9,18,5
2005-12-30,5.0,4.1,25.0,-10.9,2.9,19,6
2005-12-31,9.0,6.6,28.0,-3.3,1.5,20,7
2006-01-01,8.0,1.4,33.0,-0.9,2.1,21,8
2006-01-02,8.0,4.0,35.0,-1.6,2.1,22,9
2006-01-03,7.0,0.3,38.0,-2.9,2.0,23,10
2006-01-04,7.0,0.3,37.0,-4.3,1.6,24,11
2006-01-05,7.0,1.1,36.0,-2.5,1.6,25,12
2006-01-06,8.0,0.2,35.0,-2.1,3.8,26,13
2006-01-07,8.0,-1.0,35.0,-6.4,4.1,27,14
2006-01-08,8.0,-1.0,35.0,-6.0,3.5,28,15
2006-01-09,8.0,-1.0,35.0,-4.4,7.8,29,16
2006-01-10,8.0,1.8,35.0,-4.9,1.1,30,17
2006-01-11,7.0,4.7,34.0,-0.4,1.2,31,18
2006-01-12,8.0,0.6,30.0,1.2,0.9,32,19
2006-01-13,0.0,-1.0,30.0,-2.5,1.5,33,20
2006-01-14,8.0,-1.0,30.0,-2.9,1.7,34,21
2006-01-15,8.0,-1.0,30.0,-1.6,12.6,35,22
2006-01-16,8.0,0.0,30.0,-6.3,2.6,36,23
2006-01-17,8.0,-1.0,29.0,-19.7,14.5,37,24
2006-01-18,0.0,-1.0,28.0,-26.3,42.4,38,25
2006-01-19,0.0,-1.0,28.0,-30.7,37.4,39,26
2006-01-20,0.0,-1.0,28.0,-29.5,5.2,40,27
2006-01-21,1.0,-1.0,28.0,-31.4,7.1,41,28
2006-01-22,0.0,0.0,28.0,-32.1,3.3,42,29
2006-01-23,7.0,0.7,28.0,-12.7,1.4,43,30
2006-01-24,8.0,9.2,28.0,-3.4,1.2,44,31
2006-01-25,7.0,1.8,35.0,-4.9,8.0,45,32
2006-01-26,8.0,5.0,38.0,-5.8,1.8,46,33
2006-01-27,8.0,0.0,41.0,-1.3,28.3,47,34
2006-01-28,7.0,1.7,40.0,-6.2,2.1,48,35
2006-01-29,8.0,0.0,43.0,-4.0,28.0,49,36
2006-01-30,8.0,-1.0,43.0,-7.6,68.3,50,37
2006-01-31,0.0,-1.0,43.0,-12.3,48.1,51,38
2006-02-01,7.0,2.1,42.0,-14.2,1.4,52,39
2006-02-02,8.0,0.2,43.0,-19.8,1.6,53,40
2006-02-03,3.0,-1.0,43.0,-24.3,43.8,54,41
2006-02-04,1.0,0.0,43.0,-20.2,67.8,55,42
2006-02-05,0.0,0.0,43.0,-20.3,101.9,56,43
2006-02-06,0.0,0.0,43.0,-24.5,80.5,57,44
2006-02-07,7.0,2.0,43.0,-24.8,4.2,58,45
2006-02-08,7.0,1.3,44.0,-17.7,1.9,59,46
2006-02-09,3.0,1.0,45.0,-17.0,1.9,60,47
2006-02-10,8.0,-1.0,47.0,-11.6,140.5,61,48
2006-02-11,8.0,-1.0,47.0,-13.2,125.2,62,49
2006-02-12,0.0,0.0,47.0,-18.1,2.3,63,50
2006-02-13,7.0,1.3,47.0,-10.5,62.5,64,51
2006-02-14,8.0,-1.0,46.0,-9.2,143.6,65,52
2006-02-15,8.0,0.2,46.0,-10.3,1.2,66,53
2006-02-16,8.0,0.1,46.0,-10.2,0.9,67,54
2006-02-17,5.0,-1.0,46.0,-14.7,108.0,68,55
2006-02-18,8.0,2.2,46.0,-15.0,82.6,69,56
2006-02-19,7.0,3.1,47.0,-7.8,3.6,70,57
2006-02-20,8.0,1.1,50.0,-6.1,27.2,71,58
2006-02-21,8.0,2.9,50.0,-8.4,42.5,72,59
2006-02-22,8.0,0.0,51.0,-9.6,2.1,73,60
2006-02-23,7.0,0.0,50.0,-6.3,125.5,74,61
2006-02-24,0.0,0.2,50.0,-5.8,98.3,75,62
2006-02-25,0.0,-1.0,51.0,-7.0,127.9,76,63
2006-02-26,8.0,-1.0,51.0,-15.3,194.8,77,64
2006-02-27,8.0,0.1,51.0,-19.7,144.2,78,65
2006-02-28,8.0,0.7,51.0,-13.8,151.0,79,66
2006-03-01,8.0,-1.0,53.0,-14.4,55.3,80,67
2006-03-02,0.0,0.0,53.0,-14.8,237.2,81,68
2006-03-03,8.0,-1.0,53.0,-15.3,33.0,82,69
2006-03-04,3.0,0.8,53.0,-16.7,129.4,83,70
2006-03-05,8.0,1.2,53.0,-14.6,131.6,84,71
2006-03-06,8.0,0.2,54.0,-12.5,174.9,85,72
2006-03-07,8.0,-1.0,54.0,-15.9,157.0,86,73
2006-03-08,8.0,0.0,54.0,-19.6,56.3,87,74
2006-03-09,0.0,-1.0,54.0,-18.9,35.5,88,75
